#    L    TT             EE             BB             TE          
  1931    0.22021E+03    0.10468E+02    0.43066E-01   -0.11840E+02
  1932    0.21989E+03    0.10460E+02    0.43011E-01   -0.11972E+02
  1933    0.21958E+03    0.10451E+02    0.42957E-01   -0.12104E+02
  1934    0.21928E+03    0.10441E+02    0.42902E-01   -0.12235E+02
  1935    0.21899E+03    0.10429E+02    0.42848E-01   -0.12365E+02
  1936    0.21870E+03    0.10418E+02    0.42794E-01   -0.12494E+02
  1937    0.21843E+03    0.10403E+02    0.42741E-01   -0.12622E+02
  1938    0.21817E+03    0.10390E+02    0.42687E-01   -0.12749E+02
  1939    0.21792E+03    0.10375E+02    0.42634E-01   -0.12875E+02
  1940    0.21767E+03    0.10360E+02    0.42581E-01   -0.13001E+02
  1941    0.21744E+03    0.10344E+02    0.42528E-01   -0.13124E+02
  1942    0.21721E+03    0.10326E+02    0.42476E-01   -0.13247E+02
  1943    0.21700E+03    0.10309E+02    0.42423E-01   -0.13369E+02
  1944    0.21680E+03    0.10289E+02    0.42371E-01   -0.13489E+02
  1945    0.21659E+03    0.10270E+02    0.42320E-01   -0.13607E+02
  1946    0.21640E+03    0.10249E+02    0.42268E-01   -0.13725E+02
  1947    0.21621E+03    0.10228E+02    0.42217E-01   -0.13841E+02
  1948    0.21605E+03    0.10206E+02    0.42166E-01   -0.13956E+02
  1949    0.21588E+03    0.10182E+02    0.42115E-01   -0.14068E+02
  1950    0.21572E+03    0.10159E+02    0.42065E-01   -0.14180E+02
  1951    0.21558E+03    0.10135E+02    0.42015E-01   -0.14289E+02
  1952    0.21543E+03    0.10108E+02    0.41965E-01   -0.14397E+02
  1953    0.21530E+03    0.10083E+02    0.41915E-01   -0.14503E+02
  1954    0.21518E+03    0.10056E+02    0.41866E-01   -0.14608E+02
  1955    0.21506E+03    0.10028E+02    0.41817E-01   -0.14711E+02
  1956    0.21494E+03    0.99996E+01    0.41768E-01   -0.14812E+02
  1957    0.21487E+03    0.99700E+01    0.41719E-01   -0.14910E+02
  1958    0.21475E+03    0.99400E+01    0.41671E-01   -0.15007E+02
  1959    0.21466E+03    0.99089E+01    0.41623E-01   -0.15103E+02
  1960    0.21457E+03    0.98781E+01    0.41575E-01   -0.15196E+02
  1961    0.21449E+03    0.98462E+01    0.41528E-01   -0.15287E+02
  1962    0.21442E+03    0.98139E+01    0.41481E-01   -0.15376E+02
  1963    0.21435E+03    0.97805E+01    0.41434E-01   -0.15462E+02
  1964    0.21428E+03    0.97466E+01    0.41387E-01   -0.15546E+02
  1965    0.21423E+03    0.97116E+01    0.41340E-01   -0.15628E+02
  1966    0.21418E+03    0.96754E+01    0.41294E-01   -0.15709E+02
  1967    0.21414E+03    0.96394E+01    0.41248E-01   -0.15786E+02
  1968    0.21409E+03    0.96023E+01    0.41202E-01   -0.15862E+02
  1969    0.21406E+03    0.95648E+01    0.41156E-01   -0.15935E+02
  1970    0.21402E+03    0.95282E+01    0.41110E-01   -0.16006E+02
  1971    0.21400E+03    0.94897E+01    0.41065E-01   -0.16074E+02
  1972    0.21397E+03    0.94500E+01    0.41020E-01   -0.16139E+02
  1973    0.21395E+03    0.94113E+01    0.40975E-01   -0.16203E+02
  1974    0.21394E+03    0.93706E+01    0.40930E-01   -0.16264E+02
  1975    0.21393E+03    0.93301E+01    0.40885E-01   -0.16323E+02
  1976    0.21392E+03    0.92884E+01    0.40841E-01   -0.16378E+02
  1977    0.21391E+03    0.92469E+01    0.40796E-01   -0.16432E+02
  1978    0.21391E+03    0.92049E+01    0.40752E-01   -0.16482E+02
  1979    0.21391E+03    0.91624E+01    0.40708E-01   -0.16530E+02
  1980    0.21392E+03    0.91193E+01    0.40663E-01   -0.16576E+02
  1981    0.21392E+03    0.90757E+01    0.40619E-01   -0.16619E+02
  1982    0.21393E+03    0.90315E+01    0.40576E-01   -0.16659E+02
  1983    0.21394E+03    0.89868E+01    0.40532E-01   -0.16698E+02
  1984    0.21395E+03    0.89423E+01    0.40488E-01   -0.16733E+02
  1985    0.21398E+03    0.88964E+01    0.40444E-01   -0.16766E+02
  1986    0.21399E+03    0.88507E+01    0.40401E-01   -0.16796E+02
  1987    0.21400E+03    0.88052E+01    0.40357E-01   -0.16824E+02
  1988    0.21402E+03    0.87591E+01    0.40314E-01   -0.16848E+02
  1989    0.21405E+03    0.87131E+01    0.40271E-01   -0.16869E+02
  1990    0.21407E+03    0.86665E+01    0.40227E-01   -0.16890E+02
  1991    0.21409E+03    0.86185E+01    0.40184E-01   -0.16906E+02
  1992    0.21411E+03    0.85714E+01    0.40141E-01   -0.16920E+02
  1993    0.21413E+03    0.85244E+01    0.40098E-01   -0.16932E+02
  1994    0.21415E+03    0.84761E+01    0.40055E-01   -0.16941E+02
  1995    0.21419E+03    0.84278E+01    0.40012E-01   -0.16948E+02
  1996    0.21421E+03    0.83789E+01    0.39969E-01   -0.16952E+02
  1997    0.21423E+03    0.83301E+01    0.39927E-01   -0.16952E+02
  1998    0.21426E+03    0.82820E+01    0.39884E-01   -0.16950E+02
  1999    0.21428E+03    0.82326E+01    0.39841E-01   -0.16947E+02
  2000    0.21430E+03    0.81839E+01    0.39799E-01   -0.16939E+02
  2001    0.21432E+03    0.81353E+01    0.39756E-01   -0.16930E+02
  2002    0.21434E+03    0.80860E+01    0.39714E-01   -0.16918E+02
  2003    0.21437E+03    0.80368E+01    0.39672E-01   -0.16904E+02
  2004    0.21439E+03    0.79875E+01    0.39629E-01   -0.16887E+02
  2005    0.21440E+03    0.79376E+01    0.39587E-01   -0.16867E+02
  2006    0.21442E+03    0.78891E+01    0.39545E-01   -0.16846E+02
  2007    0.21443E+03    0.78391E+01    0.39503E-01   -0.16820E+02
  2008    0.21445E+03    0.77891E+01    0.39462E-01   -0.16794E+02
  2009    0.21446E+03    0.77399E+01    0.39420E-01   -0.16763E+02
  2010    0.21446E+03    0.76906E+01    0.39378E-01   -0.16731E+02
  2011    0.21447E+03    0.76406E+01    0.39337E-01   -0.16697E+02
  2012    0.21447E+03    0.75913E+01    0.39295E-01   -0.16660E+02
  2013    0.21447E+03    0.75411E+01    0.39254E-01   -0.16621E+02
  2014    0.21447E+03    0.74924E+01    0.39213E-01   -0.16578E+02
  2015    0.21447E+03    0.74429E+01    0.39172E-01   -0.16535E+02
  2016    0.21447E+03    0.73940E+01    0.39131E-01   -0.16488E+02
  2017    0.21445E+03    0.73451E+01    0.39090E-01   -0.16440E+02
  2018    0.21443E+03    0.72962E+01    0.39050E-01   -0.16389E+02
  2019    0.21441E+03    0.72473E+01    0.39009E-01   -0.16334E+02
  2020    0.21439E+03    0.71985E+01    0.38969E-01   -0.16278E+02
  2021    0.21437E+03    0.71503E+01    0.38928E-01   -0.16220E+02
  2022    0.21434E+03    0.71021E+01    0.38888E-01   -0.16160E+02
  2023    0.21430E+03    0.70541E+01    0.38848E-01   -0.16097E+02
  2024    0.21426E+03    0.70062E+01    0.38808E-01   -0.16033E+02
  2025    0.21421E+03    0.69585E+01    0.38768E-01   -0.15966E+02
  2026    0.21416E+03    0.69111E+01    0.38729E-01   -0.15897E+02
  2027    0.21411E+03    0.68639E+01    0.38689E-01   -0.15825E+02
  2028    0.21405E+03    0.68170E+01    0.38649E-01   -0.15752E+02
  2029    0.21399E+03    0.67702E+01    0.38610E-01   -0.15676E+02
  2030    0.21392E+03    0.67238E+01    0.38571E-01   -0.15599E+02
  2031    0.21384E+03    0.66776E+01    0.38531E-01   -0.15520E+02
  2032    0.21376E+03    0.66316E+01    0.38492E-01   -0.15439E+02
  2033    0.21367E+03    0.65861E+01    0.38453E-01   -0.15355E+02
  2034    0.21359E+03    0.65409E+01    0.38413E-01   -0.15270E+02
  2035    0.21349E+03    0.64959E+01    0.38374E-01   -0.15183E+02
  2036    0.21338E+03    0.64513E+01    0.38335E-01   -0.15094E+02
  2037    0.21328E+03    0.64071E+01    0.38296E-01   -0.15003E+02
  2038    0.21315E+03    0.63631E+01    0.38257E-01   -0.14911E+02
  2039    0.21304E+03    0.63197E+01    0.38218E-01   -0.14816E+02
  2040    0.21292E+03    0.62765E+01    0.38179E-01   -0.14720E+02
  2041    0.21278E+03    0.62336E+01    0.38139E-01   -0.14623E+02
  2042    0.21264E+03    0.61912E+01    0.38100E-01   -0.14524E+02
  2043    0.21249E+03    0.61493E+01    0.38061E-01   -0.14422E+02
  2044    0.21235E+03    0.61077E+01    0.38022E-01   -0.14320E+02
  2045    0.21219E+03    0.60665E+01    0.37982E-01   -0.14216E+02
  2046    0.21203E+03    0.60257E+01    0.37943E-01   -0.14111E+02
  2047    0.21186E+03    0.59854E+01    0.37903E-01   -0.14004E+02
  2048    0.21168E+03    0.59456E+01    0.37864E-01   -0.13895E+02
  2049    0.21150E+03    0.59062E+01    0.37824E-01   -0.13786E+02
  2050    0.21131E+03    0.58673E+01    0.37784E-01   -0.13675E+02
  2051    0.21110E+03    0.58289E+01    0.37744E-01   -0.13563E+02
  2052    0.21090E+03    0.57910E+01    0.37704E-01   -0.13450E+02
  2053    0.21069E+03    0.57536E+01    0.37664E-01   -0.13335E+02
  2054    0.21047E+03    0.57167E+01    0.37624E-01   -0.13220E+02
  2055    0.21024E+03    0.56803E+01    0.37584E-01   -0.13103E+02
  2056    0.21001E+03    0.56445E+01    0.37543E-01   -0.12986E+02
  2057    0.20978E+03    0.56092E+01    0.37503E-01   -0.12867E+02
  2058    0.20953E+03    0.55744E+01    0.37462E-01   -0.12748E+02
  2059    0.20928E+03    0.55403E+01    0.37421E-01   -0.12627E+02
  2060    0.20903E+03    0.55065E+01    0.37380E-01   -0.12505E+02
  2061    0.20877E+03    0.54735E+01    0.37339E-01   -0.12383E+02
  2062    0.20849E+03    0.54410E+01    0.37297E-01   -0.12260E+02
  2063    0.20822E+03    0.54091E+01    0.37256E-01   -0.12137E+02
  2064    0.20793E+03    0.53779E+01    0.37215E-01   -0.12012E+02
  2065    0.20764E+03    0.53472E+01    0.37173E-01   -0.11887E+02
  2066    0.20735E+03    0.53172E+01    0.37131E-01   -0.11763E+02
  2067    0.20704E+03    0.52878E+01    0.37089E-01   -0.11637E+02
  2068    0.20672E+03    0.52589E+01    0.37047E-01   -0.11511E+02
  2069    0.20641E+03    0.52308E+01    0.37005E-01   -0.11384E+02
  2070    0.20608E+03    0.52032E+01    0.36963E-01   -0.11258E+02
  2071    0.20575E+03    0.51763E+01    0.36921E-01   -0.11131E+02
  2072    0.20541E+03    0.51501E+01    0.36878E-01   -0.11004E+02
  2073    0.20506E+03    0.51245E+01    0.36836E-01   -0.10876E+02
  2074    0.20471E+03    0.50995E+01    0.36793E-01   -0.10749E+02
  2075    0.20435E+03    0.50751E+01    0.36751E-01   -0.10621E+02
  2076    0.20398E+03    0.50514E+01    0.36708E-01   -0.10493E+02
  2077    0.20362E+03    0.50284E+01    0.36665E-01   -0.10366E+02
  2078    0.20324E+03    0.50060E+01    0.36623E-01   -0.10238E+02
  2079    0.20284E+03    0.49843E+01    0.36580E-01   -0.10110E+02
  2080    0.20246E+03    0.49632E+01    0.36537E-01   -0.99817E+01
  2081    0.20206E+03    0.49429E+01    0.36494E-01   -0.98547E+01
  2082    0.20166E+03    0.49231E+01    0.36451E-01   -0.97267E+01
  2083    0.20125E+03    0.49040E+01    0.36408E-01   -0.96008E+01
  2084    0.20083E+03    0.48856E+01    0.36365E-01   -0.94739E+01
  2085    0.20041E+03    0.48678E+01    0.36322E-01   -0.93468E+01
  2086    0.19998E+03    0.48506E+01    0.36279E-01   -0.92201E+01
  2087    0.19955E+03    0.48341E+01    0.36236E-01   -0.90945E+01
  2088    0.19910E+03    0.48182E+01    0.36193E-01   -0.89694E+01
  2089    0.19866E+03    0.48029E+01    0.36150E-01   -0.88439E+01
  2090    0.19820E+03    0.47883E+01    0.36107E-01   -0.87194E+01
  2091    0.19775E+03    0.47743E+01    0.36064E-01   -0.85953E+01
  2092    0.19729E+03    0.47608E+01    0.36021E-01   -0.84722E+01
  2093    0.19681E+03    0.47480E+01    0.35978E-01   -0.83478E+01
  2094    0.19633E+03    0.47359E+01    0.35935E-01   -0.82251E+01
  2095    0.19585E+03    0.47242E+01    0.35892E-01   -0.81033E+01
  2096    0.19536E+03    0.47133E+01    0.35849E-01   -0.79826E+01
  2097    0.19487E+03    0.47029E+01    0.35806E-01   -0.78620E+01
  2098    0.19437E+03    0.46931E+01    0.35763E-01   -0.77425E+01
  2099    0.19386E+03    0.46838E+01    0.35720E-01   -0.76227E+01
  2100    0.19336E+03    0.46752E+01    0.35677E-01   -0.75047E+01
