#    L    TT             EE             BB             TE             PP             TP             EP          
   229    0.55474E+04    0.11996E+01    0.00000E+00    0.32654E+02    0.68034E-07   -0.14391E-03    0.72981E-07
   230    0.55403E+04    0.12428E+01    0.00000E+00    0.34313E+02    0.67729E-07   -0.14318E-03    0.86889E-07
   231    0.55325E+04    0.12879E+01    0.00000E+00    0.35975E+02    0.67426E-07   -0.14246E-03    0.10070E-06
   232    0.55242E+04    0.13348E+01    0.00000E+00    0.37639E+02    0.67126E-07   -0.14175E-03    0.11442E-06
   233    0.55153E+04    0.13838E+01    0.00000E+00    0.39304E+02    0.66828E-07   -0.14105E-03    0.12805E-06
   234    0.55056E+04    0.14347E+01    0.00000E+00    0.40969E+02    0.66531E-07   -0.14036E-03    0.14159E-06
   235    0.54954E+04    0.14876E+01    0.00000E+00    0.42635E+02    0.66237E-07   -0.13968E-03    0.15505E-06
   236    0.54846E+04    0.15425E+01    0.00000E+00    0.44299E+02    0.65945E-07   -0.13900E-03    0.16843E-06
   237    0.54731E+04    0.15994E+01    0.00000E+00    0.45962E+02    0.65655E-07   -0.13834E-03    0.18173E-06
   238    0.54611E+04    0.16585E+01    0.00000E+00    0.47623E+02    0.65367E-07   -0.13769E-03    0.19495E-06
   239    0.54485E+04    0.17196E+01    0.00000E+00    0.49282E+02    0.65081E-07   -0.13704E-03    0.20811E-06
   240    0.54352E+04    0.17827E+01    0.00000E+00    0.50935E+02    0.64797E-07   -0.13640E-03    0.22119E-06
   241    0.54215E+04    0.18480E+01    0.00000E+00    0.52584E+02    0.64515E-07   -0.13577E-03    0.23421E-06
   242    0.54071E+04    0.19153E+01    0.00000E+00    0.54229E+02    0.64234E-07   -0.13515E-03    0.24717E-06
   243    0.53922E+04    0.19849E+01    0.00000E+00    0.55866E+02    0.63956E-07   -0.13454E-03    0.26007E-06
   244    0.53767E+04    0.20566E+01    0.00000E+00    0.57498E+02    0.63679E-07   -0.13393E-03    0.27291E-06
   245    0.53606E+04    0.21304E+01    0.00000E+00    0.59121E+02    0.63405E-07   -0.13333E-03    0.28570E-06
   246    0.53440E+04    0.22065E+01    0.00000E+00    0.60737E+02    0.63132E-07   -0.13274E-03    0.29844E-06
   247    0.53268E+04    0.22847E+01    0.00000E+00    0.62343E+02    0.62861E-07   -0.13215E-03    0.31113E-06
   248    0.53091E+04    0.23654E+01    0.00000E+00    0.63940E+02    0.62591E-07   -0.13157E-03    0.32377E-06
   249    0.52909E+04    0.24480E+01    0.00000E+00    0.65526E+02    0.62324E-07   -0.13100E-03    0.33638E-06
   250    0.52722E+04    0.25331E+01    0.00000E+00    0.67100E+02    0.62058E-07   -0.13043E-03    0.34895E-06
   251    0.52530E+04    0.26203E+01    0.00000E+00    0.68663E+02    0.61794E-07   -0.12987E-03    0.36148E-06
   252    0.52331E+04    0.27098E+01    0.00000E+00    0.70213E+02    0.61532E-07   -0.12931E-03    0.37397E-06
   253    0.52130E+04    0.28014E+01    0.00000E+00    0.71750E+02    0.61271E-07   -0.12876E-03    0.38643E-06
   254    0.51922E+04    0.28954E+01    0.00000E+00    0.73272E+02    0.61012E-07   -0.12822E-03    0.39886E-06
   255    0.51710E+04    0.29915E+01    0.00000E+00    0.74780E+02    0.60754E-07   -0.12768E-03    0.41124E-06
   256    0.51493E+04    0.30901E+01    0.00000E+00    0.76274E+02    0.60498E-07   -0.12715E-03    0.42358E-06
   257    0.51272E+04    0.31907E+01    0.00000E+00    0.77746E+02    0.60244E-07   -0.12662E-03    0.43589E-06
   258    0.51045E+04    0.32936E+01    0.00000E+00    0.79208E+02    0.59992E-07   -0.12610E-03    0.44815E-06
   259    0.50815E+04    0.33988E+01    0.00000E+00    0.80646E+02    0.59741E-07   -0.12558E-03    0.46038E-06
   260    0.50581E+04    0.35063E+01    0.00000E+00    0.82075E+02    0.59491E-07   -0.12507E-03    0.47256E-06
   261    0.50341E+04    0.36158E+01    0.00000E+00    0.83472E+02    0.59244E-07   -0.12456E-03    0.48470E-06
   262    0.50097E+04    0.37278E+01    0.00000E+00    0.84859E+02    0.58997E-07   -0.12406E-03    0.49679E-06
   263    0.49851E+04    0.38419E+01    0.00000E+00    0.86230E+02    0.58753E-07   -0.12357E-03    0.50884E-06
   264    0.49600E+04    0.39581E+01    0.00000E+00    0.87576E+02    0.58510E-07   -0.12308E-03    0.52085E-06
   265    0.49343E+04    0.40765E+01    0.00000E+00    0.88891E+02    0.58268E-07   -0.12259E-03    0.53281E-06
   266    0.49084E+04    0.41973E+01    0.00000E+00    0.90197E+02    0.58028E-07   -0.12211E-03    0.54472E-06
   267    0.48819E+04    0.43200E+01    0.00000E+00    0.91470E+02    0.57789E-07   -0.12163E-03    0.55659E-06
   268    0.48551E+04    0.44451E+01    0.00000E+00    0.92728E+02    0.57552E-07   -0.12116E-03    0.56841E-06
   269    0.48278E+04    0.45722E+01    0.00000E+00    0.93961E+02    0.57317E-07   -0.12070E-03    0.58018E-06
   270    0.48003E+04    0.47014E+01    0.00000E+00    0.95170E+02    0.57083E-07   -0.12024E-03    0.59190E-06
   271    0.47724E+04    0.48327E+01    0.00000E+00    0.96355E+02    0.56850E-07   -0.11978E-03    0.60357E-06
   272    0.47442E+04    0.49662E+01    0.00000E+00    0.97509E+02    0.56619E-07   -0.11933E-03    0.61518E-06
   273    0.47157E+04    0.51015E+01    0.00000E+00    0.98646E+02    0.56389E-07   -0.11888E-03    0.62675E-06
   274    0.46868E+04    0.52391E+01    0.00000E+00    0.99744E+02    0.56160E-07   -0.11844E-03    0.63826E-06
   275    0.46576E+04    0.53785E+01    0.00000E+00    0.10083E+03    0.55933E-07   -0.11800E-03    0.64972E-06
   276    0.46282E+04    0.55199E+01    0.00000E+00    0.10187E+03    0.55708E-07   -0.11757E-03    0.66113E-06
   277    0.45984E+04    0.56633E+01    0.00000E+00    0.10290E+03    0.55484E-07   -0.11714E-03    0.67248E-06
   278    0.45684E+04    0.58087E+01    0.00000E+00    0.10388E+03    0.55261E-07   -0.11672E-03    0.68377E-06
   279    0.45381E+04    0.59558E+01    0.00000E+00    0.10484E+03    0.55039E-07   -0.11630E-03    0.69501E-06
   280    0.45075E+04    0.61049E+01    0.00000E+00    0.10578E+03    0.54819E-07   -0.11588E-03    0.70619E-06
   281    0.44768E+04    0.62558E+01    0.00000E+00    0.10668E+03    0.54600E-07   -0.11547E-03    0.71732E-06
   282    0.44457E+04    0.64083E+01    0.00000E+00    0.10755E+03    0.54383E-07   -0.11506E-03    0.72838E-06
   283    0.44145E+04    0.65627E+01    0.00000E+00    0.10839E+03    0.54167E-07   -0.11466E-03    0.73938E-06
   284    0.43830E+04    0.67188E+01    0.00000E+00    0.10920E+03    0.53952E-07   -0.11426E-03    0.75033E-06
   285    0.43514E+04    0.68767E+01    0.00000E+00    0.10998E+03    0.53738E-07   -0.11386E-03    0.76121E-06
   286    0.43195E+04    0.70362E+01    0.00000E+00    0.11072E+03    0.53526E-07   -0.11347E-03    0.77203E-06
   287    0.42874E+04    0.71972E+01    0.00000E+00    0.11143E+03    0.53314E-07   -0.11309E-03    0.78279E-06
   288    0.42552E+04    0.73599E+01    0.00000E+00    0.11211E+03    0.53105E-07   -0.11270E-03    0.79348E-06
   289    0.42228E+04    0.75240E+01    0.00000E+00    0.11275E+03    0.52896E-07   -0.11232E-03    0.80411E-06
   290    0.41903E+04    0.76895E+01    0.00000E+00    0.11337E+03    0.52688E-07   -0.11195E-03    0.81468E-06
   291    0.41576E+04    0.78571E+01    0.00000E+00    0.11394E+03    0.52482E-07   -0.11157E-03    0.82518E-06
   292    0.41246E+04    0.80257E+01    0.00000E+00    0.11448E+03    0.52277E-07   -0.11121E-03    0.83561E-06
   293    0.40917E+04    0.81949E+01    0.00000E+00    0.11498E+03    0.52073E-07   -0.11084E-03    0.84598E-06
   294    0.40585E+04    0.83661E+01    0.00000E+00    0.11546E+03    0.51871E-07   -0.11048E-03    0.85628E-06
   295    0.40255E+04    0.85380E+01    0.00000E+00    0.11589E+03    0.51669E-07   -0.11012E-03    0.86651E-06
   296    0.39922E+04    0.87119E+01    0.00000E+00    0.11629E+03    0.51469E-07   -0.10977E-03    0.87667E-06
   297    0.39588E+04    0.88857E+01    0.00000E+00    0.11666E+03    0.51270E-07   -0.10942E-03    0.88675E-06
   298    0.39253E+04    0.90615E+01    0.00000E+00    0.11698E+03    0.51071E-07   -0.10907E-03    0.89677E-06
   299    0.38918E+04    0.92386E+01    0.00000E+00    0.11726E+03    0.50874E-07   -0.10872E-03    0.90672E-06
   300    0.38582E+04    0.94156E+01    0.00000E+00    0.11751E+03    0.50678E-07   -0.10838E-03    0.91659E-06
   301    0.38245E+04    0.95938E+01    0.00000E+00    0.11773E+03    0.50484E-07   -0.10804E-03    0.92639E-06
   302    0.37909E+04    0.97727E+01    0.00000E+00    0.11791E+03    0.50290E-07   -0.10771E-03    0.93611E-06
   303    0.37573E+04    0.99528E+01    0.00000E+00    0.11805E+03    0.50097E-07   -0.10738E-03    0.94575E-06
   304    0.37236E+04    0.10134E+02    0.00000E+00    0.11815E+03    0.49906E-07   -0.10705E-03    0.95531E-06
   305    0.36899E+04    0.10316E+02    0.00000E+00    0.11821E+03    0.49715E-07   -0.10672E-03    0.96478E-06
   306    0.36562E+04    0.10497E+02    0.00000E+00    0.11824E+03    0.49525E-07   -0.10640E-03    0.97415E-06
   307    0.36226E+04    0.10680E+02    0.00000E+00    0.11822E+03    0.49337E-07   -0.10608E-03    0.98342E-06
   308    0.35889E+04    0.10864E+02    0.00000E+00    0.11818E+03    0.49149E-07   -0.10576E-03    0.99260E-06
   309    0.35554E+04    0.11048E+02    0.00000E+00    0.11809E+03    0.48963E-07   -0.10544E-03    0.10017E-05
   310    0.35218E+04    0.11231E+02    0.00000E+00    0.11796E+03    0.48778E-07   -0.10513E-03    0.10106E-05
   311    0.34884E+04    0.11416E+02    0.00000E+00    0.11779E+03    0.48593E-07   -0.10482E-03    0.10195E-05
   312    0.34550E+04    0.11600E+02    0.00000E+00    0.11759E+03    0.48410E-07   -0.10451E-03    0.10282E-05
   313    0.34217E+04    0.11785E+02    0.00000E+00    0.11735E+03    0.48227E-07   -0.10421E-03    0.10368E-05
   314    0.33885E+04    0.11971E+02    0.00000E+00    0.11708E+03    0.48046E-07   -0.10390E-03    0.10453E-05
   315    0.33554E+04    0.12155E+02    0.00000E+00    0.11676E+03    0.47866E-07   -0.10360E-03    0.10537E-05
   316    0.33224E+04    0.12340E+02    0.00000E+00    0.11640E+03    0.47686E-07   -0.10330E-03    0.10619E-05
   317    0.32895E+04    0.12524E+02    0.00000E+00    0.11601E+03    0.47508E-07   -0.10301E-03    0.10700E-05
   318    0.32567E+04    0.12710E+02    0.00000E+00    0.11558E+03    0.47330E-07   -0.10271E-03    0.10779E-05
   319    0.32241E+04    0.12894E+02    0.00000E+00    0.11511E+03    0.47154E-07   -0.10242E-03    0.10857E-05
   320    0.31917E+04    0.13078E+02    0.00000E+00    0.11461E+03    0.46978E-07   -0.10213E-03    0.10934E-05
   321    0.31594E+04    0.13263E+02    0.00000E+00    0.11407E+03    0.46803E-07   -0.10184E-03    0.11009E-05
   322    0.31272E+04    0.13446E+02    0.00000E+00    0.11349E+03    0.46630E-07   -0.10155E-03    0.11082E-05
   323    0.30953E+04    0.13629E+02    0.00000E+00    0.11288E+03    0.46457E-07   -0.10127E-03    0.11154E-05
   324    0.30635E+04    0.13812E+02    0.00000E+00    0.11222E+03    0.46285E-07   -0.10098E-03    0.11224E-05
   325    0.30319E+04    0.13993E+02    0.00000E+00    0.11154E+03    0.46114E-07   -0.10070E-03    0.11293E-05
   326    0.30005E+04    0.14174E+02    0.00000E+00    0.11080E+03    0.45944E-07   -0.10042E-03    0.11359E-05
   327    0.29693E+04    0.14354E+02    0.00000E+00    0.11004E+03    0.45775E-07   -0.10014E-03    0.11424E-05
   328    0.29384E+04    0.14533E+02    0.00000E+00    0.10925E+03    0.45606E-07   -0.99861E-04    0.11487E-05
   329    0.29077E+04    0.14712E+02    0.00000E+00    0.10842E+03    0.45439E-07   -0.99584E-04    0.11549E-05
   330    0.28772E+04    0.14888E+02    0.00000E+00    0.10754E+03    0.45272E-07   -0.99308E-04    0.11608E-05
   331    0.28470E+04    0.15064E+02    0.00000E+00    0.10664E+03    0.45107E-07   -0.99034E-04    0.11666E-05
   332    0.28170E+04    0.15240E+02    0.00000E+00    0.10571E+03    0.44942E-07   -0.98760E-04    0.11721E-05
   333    0.27872E+04    0.15414E+02    0.00000E+00    0.10475E+03    0.44778E-07   -0.98487E-04    0.11775E-05
   334    0.27578E+04    0.15587E+02    0.00000E+00    0.10375E+03    0.44615E-07   -0.98215E-04    0.11827E-05
   335    0.27285E+04    0.15757E+02    0.00000E+00    0.10271E+03    0.44453E-07   -0.97944E-04    0.11876E-05
   336    0.26996E+04    0.15926E+02    0.00000E+00    0.10164E+03    0.44291E-07   -0.97674E-04    0.11923E-05
   337    0.26710E+04    0.16095E+02    0.00000E+00    0.10053E+03    0.44131E-07   -0.97405E-04    0.11969E-05
   338    0.26426E+04    0.16261E+02    0.00000E+00    0.99397E+02    0.43971E-07   -0.97136E-04    0.12012E-05
   339    0.26147E+04    0.16426E+02    0.00000E+00    0.98229E+02    0.43812E-07   -0.96868E-04    0.12052E-05
   340    0.25870E+04    0.16590E+02    0.00000E+00    0.97040E+02    0.43654E-07   -0.96600E-04    0.12091E-05
   341    0.25595E+04    0.16750E+02    0.00000E+00    0.95808E+02    0.43497E-07   -0.96333E-04    0.12127E-05
   342    0.25324E+04    0.16911E+02    0.00000E+00    0.94548E+02    0.43340E-07   -0.96066E-04    0.12161E-05
   343    0.25057E+04    0.17068E+02    0.00000E+00    0.93259E+02    0.43185E-07   -0.95800E-04    0.12192E-05
   344    0.24793E+04    0.17224E+02    0.00000E+00    0.91942E+02    0.43030E-07   -0.95533E-04    0.12221E-05
   345    0.24532E+04    0.17377E+02    0.00000E+00    0.90596E+02    0.42875E-07   -0.95267E-04    0.12248E-05
   346    0.24275E+04    0.17529E+02    0.00000E+00    0.89230E+02    0.42722E-07   -0.95001E-04    0.12272E-05
   347    0.24021E+04    0.17678E+02    0.00000E+00    0.87828E+02    0.42569E-07   -0.94735E-04    0.12293E-05
   348    0.23771E+04    0.17824E+02    0.00000E+00    0.86398E+02    0.42417E-07   -0.94469E-04    0.12312E-05
   349    0.23524E+04    0.17969E+02    0.00000E+00    0.84941E+02    0.42266E-07   -0.94203E-04    0.12328E-05
   350    0.23282E+04    0.18110E+02    0.00000E+00    0.83462E+02    0.42116E-07   -0.93937E-04    0.12342E-05
   351    0.23044E+04    0.18250E+02    0.00000E+00    0.81956E+02    0.41966E-07   -0.93671E-04    0.12353E-05
   352    0.22808E+04    0.18387E+02    0.00000E+00    0.80422E+02    0.41817E-07   -0.93404E-04    0.12361E-05
   353    0.22577E+04    0.18521E+02    0.00000E+00    0.78875E+02    0.41669E-07   -0.93138E-04    0.12367E-05
   354    0.22349E+04    0.18652E+02    0.00000E+00    0.77293E+02    0.41522E-07   -0.92871E-04    0.12370E-05
   355    0.22126E+04    0.18781E+02    0.00000E+00    0.75691E+02    0.41375E-07   -0.92604E-04    0.12372E-05
   356    0.21907E+04    0.18907E+02    0.00000E+00    0.74075E+02    0.41229E-07   -0.92338E-04    0.12371E-05
   357    0.21691E+04    0.19031E+02    0.00000E+00    0.72432E+02    0.41083E-07   -0.92072E-04    0.12368E-05
   358    0.21480E+04    0.19150E+02    0.00000E+00    0.70776E+02    0.40939E-07   -0.91806E-04    0.12364E-05
   359    0.21273E+04    0.19267E+02    0.00000E+00    0.69092E+02    0.40795E-07   -0.91541E-04    0.12358E-05
   360    0.21070E+04    0.19381E+02    0.00000E+00    0.67392E+02    0.40651E-07   -0.91276E-04    0.12351E-05
   361    0.20871E+04    0.19492E+02    0.00000E+00    0.65671E+02    0.40509E-07   -0.91011E-04    0.12342E-05
   362    0.20676E+04    0.19601E+02    0.00000E+00    0.63932E+02    0.40367E-07   -0.90747E-04    0.12333E-05
   363    0.20485E+04    0.19706E+02    0.00000E+00    0.62178E+02    0.40226E-07   -0.90484E-04    0.12322E-05
   364    0.20299E+04    0.19807E+02    0.00000E+00    0.60404E+02    0.40085E-07   -0.90222E-04    0.12310E-05
   365    0.20117E+04    0.19906E+02    0.00000E+00    0.58616E+02    0.39945E-07   -0.89960E-04    0.12297E-05
   366    0.19939E+04    0.20001E+02    0.00000E+00    0.56813E+02    0.39806E-07   -0.89700E-04    0.12284E-05
   367    0.19766E+04    0.20092E+02    0.00000E+00    0.54995E+02    0.39668E-07   -0.89440E-04    0.12271E-05
   368    0.19596E+04    0.20180E+02    0.00000E+00    0.53165E+02    0.39530E-07   -0.89182E-04    0.12257E-05
   369    0.19432E+04    0.20266E+02    0.00000E+00    0.51320E+02    0.39393E-07   -0.88924E-04    0.12242E-05
   370    0.19272E+04    0.20347E+02    0.00000E+00    0.49465E+02    0.39256E-07   -0.88668E-04    0.12228E-05
   371    0.19116E+04    0.20425E+02    0.00000E+00    0.47597E+02    0.39120E-07   -0.88413E-04    0.12214E-05
   372    0.18964E+04    0.20499E+02    0.00000E+00    0.45721E+02    0.38985E-07   -0.88160E-04    0.12200E-05
   373    0.18817E+04    0.20570E+02    0.00000E+00    0.43833E+02    0.38850E-07   -0.87908E-04    0.12186E-05
   374    0.18674E+04    0.20637E+02    0.00000E+00    0.41937E+02    0.38716E-07   -0.87657E-04    0.12173E-05
   375    0.18535E+04    0.20701E+02    0.00000E+00    0.40033E+02    0.38583E-07   -0.87408E-04    0.12161E-05
   376    0.18401E+04    0.20761E+02    0.00000E+00    0.38121E+02    0.38450E-07   -0.87161E-04    0.12149E-05
   377    0.18272E+04    0.20817E+02    0.00000E+00    0.36204E+02    0.38318E-07   -0.86916E-04    0.12138E-05
   378    0.18147E+04    0.20869E+02    0.00000E+00    0.34280E+02    0.38187E-07   -0.86672E-04    0.12128E-05
   379    0.18026E+04    0.20918E+02    0.00000E+00    0.32352E+02    0.38056E-07   -0.86431E-04    0.12120E-05
   380    0.17910E+04    0.20964E+02    0.00000E+00    0.30419E+02    0.37926E-07   -0.86191E-04    0.12112E-05
   381    0.17799E+04    0.21004E+02    0.00000E+00    0.28483E+02    0.37796E-07   -0.85953E-04    0.12106E-05
   382    0.17690E+04    0.21041E+02    0.00000E+00    0.26545E+02    0.37667E-07   -0.85718E-04    0.12102E-05
   383    0.17588E+04    0.21074E+02    0.00000E+00    0.24604E+02    0.37539E-07   -0.85485E-04    0.12100E-05
   384    0.17490E+04    0.21103E+02    0.00000E+00    0.22664E+02    0.37411E-07   -0.85254E-04    0.12099E-05
   385    0.17395E+04    0.21129E+02    0.00000E+00    0.20723E+02    0.37284E-07   -0.85025E-04    0.12100E-05
   386    0.17306E+04    0.21151E+02    0.00000E+00    0.18783E+02    0.37157E-07   -0.84799E-04    0.12104E-05
   387    0.17220E+04    0.21168E+02    0.00000E+00    0.16844E+02    0.37031E-07   -0.84576E-04    0.12110E-05
   388    0.17139E+04    0.21182E+02    0.00000E+00    0.14908E+02    0.36906E-07   -0.84355E-04    0.12118E-05
   389    0.17062E+04    0.21189E+02    0.00000E+00    0.12976E+02    0.36781E-07   -0.84136E-04    0.12129E-05
   390    0.16989E+04    0.21196E+02    0.00000E+00    0.11048E+02    0.36657E-07   -0.83921E-04    0.12142E-05
   391    0.16922E+04    0.21197E+02    0.00000E+00    0.91240E+01    0.36533E-07   -0.83708E-04    0.12158E-05
   392    0.16857E+04    0.21197E+02    0.00000E+00    0.72068E+01    0.36410E-07   -0.83499E-04    0.12178E-05
   393    0.16798E+04    0.21191E+02    0.00000E+00    0.52955E+01    0.36288E-07   -0.83292E-04    0.12200E-05
   394    0.16743E+04    0.21181E+02    0.00000E+00    0.33925E+01    0.36166E-07   -0.83088E-04    0.12226E-05
   395    0.16691E+04    0.21167E+02    0.00000E+00    0.14963E+01    0.36044E-07   -0.82887E-04    0.12255E-05
   396    0.16644E+04    0.21149E+02    0.00000E+00   -0.38959E+00    0.35923E-07   -0.82690E-04    0.12288E-05
   397    0.16601E+04    0.21127E+02    0.00000E+00   -0.22664E+01    0.35803E-07   -0.82496E-04    0.12324E-05
   398    0.16562E+04    0.21101E+02    0.00000E+00   -0.41328E+01    0.35683E-07   -0.82305E-04    0.12364E-05
   399    0.16527E+04    0.21072E+02    0.00000E+00   -0.59878E+01    0.35564E-07   -0.82118E-04    0.12408E-05
   400    0.16496E+04    0.21038E+02    0.00000E+00   -0.78306E+01    0.35445E-07   -0.81934E-04    0.12457E-05
   401    0.16469E+04    0.21000E+02    0.00000E+00   -0.96605E+01    0.35327E-07   -0.81754E-04    0.12509E-05
   402    0.16446E+04    0.20958E+02    0.00000E+00   -0.11477E+02    0.35209E-07   -0.81578E-04    0.12565E-05
   403    0.16427E+04    0.20913E+02    0.00000E+00   -0.13279E+02    0.35092E-07   -0.81404E-04    0.12626E-05
