#    L    TT             EE             BB             TE          
  1932    0.21988E+03    0.99140E+01    0.61766E-01   -0.13691E+02
  1933    0.21970E+03    0.98888E+01    0.61695E-01   -0.13784E+02
  1934    0.21953E+03    0.98634E+01    0.61624E-01   -0.13876E+02
  1935    0.21937E+03    0.98365E+01    0.61554E-01   -0.13967E+02
  1936    0.21921E+03    0.98102E+01    0.61484E-01   -0.14055E+02
  1937    0.21905E+03    0.97809E+01    0.61413E-01   -0.14141E+02
  1938    0.21890E+03    0.97529E+01    0.61344E-01   -0.14226E+02
  1939    0.21877E+03    0.97234E+01    0.61274E-01   -0.14309E+02
  1940    0.21863E+03    0.96938E+01    0.61205E-01   -0.14391E+02
  1941    0.21851E+03    0.96633E+01    0.61135E-01   -0.14469E+02
  1942    0.21838E+03    0.96321E+01    0.61066E-01   -0.14546E+02
  1943    0.21826E+03    0.96007E+01    0.60997E-01   -0.14622E+02
  1944    0.21816E+03    0.95671E+01    0.60929E-01   -0.14695E+02
  1945    0.21804E+03    0.95349E+01    0.60860E-01   -0.14766E+02
  1946    0.21794E+03    0.95012E+01    0.60791E-01   -0.14835E+02
  1947    0.21783E+03    0.94674E+01    0.60723E-01   -0.14902E+02
  1948    0.21774E+03    0.94328E+01    0.60655E-01   -0.14967E+02
  1949    0.21765E+03    0.93968E+01    0.60587E-01   -0.15029E+02
  1950    0.21756E+03    0.93614E+01    0.60519E-01   -0.15089E+02
  1951    0.21748E+03    0.93260E+01    0.60451E-01   -0.15147E+02
  1952    0.21740E+03    0.92884E+01    0.60383E-01   -0.15203E+02
  1953    0.21733E+03    0.92515E+01    0.60316E-01   -0.15256E+02
  1954    0.21726E+03    0.92138E+01    0.60248E-01   -0.15307E+02
  1955    0.21718E+03    0.91762E+01    0.60181E-01   -0.15357E+02
  1956    0.21711E+03    0.91377E+01    0.60114E-01   -0.15404E+02
  1957    0.21708E+03    0.90985E+01    0.60047E-01   -0.15448E+02
  1958    0.21699E+03    0.90592E+01    0.59980E-01   -0.15490E+02
  1959    0.21694E+03    0.90192E+01    0.59913E-01   -0.15531E+02
  1960    0.21688E+03    0.89799E+01    0.59846E-01   -0.15569E+02
  1961    0.21682E+03    0.89398E+01    0.59780E-01   -0.15605E+02
  1962    0.21677E+03    0.88996E+01    0.59713E-01   -0.15638E+02
  1963    0.21672E+03    0.88587E+01    0.59647E-01   -0.15668E+02
  1964    0.21667E+03    0.88177E+01    0.59581E-01   -0.15697E+02
  1965    0.21663E+03    0.87759E+01    0.59515E-01   -0.15723E+02
  1966    0.21658E+03    0.87334E+01    0.59450E-01   -0.15748E+02
  1967    0.21655E+03    0.86915E+01    0.59384E-01   -0.15770E+02
  1968    0.21650E+03    0.86487E+01    0.59319E-01   -0.15790E+02
  1969    0.21646E+03    0.86060E+01    0.59254E-01   -0.15807E+02
  1970    0.21642E+03    0.85646E+01    0.59189E-01   -0.15822E+02
  1971    0.21638E+03    0.85216E+01    0.59124E-01   -0.15835E+02
  1972    0.21634E+03    0.84778E+01    0.59060E-01   -0.15846E+02
  1973    0.21630E+03    0.84353E+01    0.58996E-01   -0.15854E+02
  1974    0.21627E+03    0.83913E+01    0.58932E-01   -0.15861E+02
  1975    0.21623E+03    0.83478E+01    0.58868E-01   -0.15865E+02
  1976    0.21619E+03    0.83035E+01    0.58804E-01   -0.15867E+02
  1977    0.21616E+03    0.82598E+01    0.58741E-01   -0.15867E+02
  1978    0.21612E+03    0.82159E+01    0.58678E-01   -0.15864E+02
  1979    0.21609E+03    0.81718E+01    0.58615E-01   -0.15859E+02
  1980    0.21605E+03    0.81276E+01    0.58552E-01   -0.15852E+02
  1981    0.21601E+03    0.80831E+01    0.58490E-01   -0.15842E+02
  1982    0.21597E+03    0.80384E+01    0.58428E-01   -0.15831E+02
  1983    0.21594E+03    0.79935E+01    0.58366E-01   -0.15818E+02
  1984    0.21590E+03    0.79491E+01    0.58305E-01   -0.15802E+02
  1985    0.21587E+03    0.79037E+01    0.58243E-01   -0.15784E+02
  1986    0.21582E+03    0.78588E+01    0.58182E-01   -0.15763E+02
  1987    0.21577E+03    0.78143E+01    0.58121E-01   -0.15741E+02
  1988    0.21573E+03    0.77696E+01    0.58060E-01   -0.15716E+02
  1989    0.21569E+03    0.77252E+01    0.58000E-01   -0.15688E+02
  1990    0.21565E+03    0.76806E+01    0.57939E-01   -0.15660E+02
  1991    0.21559E+03    0.76348E+01    0.57879E-01   -0.15628E+02
  1992    0.21553E+03    0.75902E+01    0.57819E-01   -0.15595E+02
  1993    0.21547E+03    0.75460E+01    0.57759E-01   -0.15559E+02
  1994    0.21542E+03    0.75007E+01    0.57699E-01   -0.15521E+02
  1995    0.21537E+03    0.74557E+01    0.57640E-01   -0.15481E+02
  1996    0.21530E+03    0.74104E+01    0.57580E-01   -0.15439E+02
  1997    0.21523E+03    0.73653E+01    0.57521E-01   -0.15394E+02
  1998    0.21516E+03    0.73213E+01    0.57462E-01   -0.15347E+02
  1999    0.21509E+03    0.72762E+01    0.57402E-01   -0.15299E+02
  2000    0.21501E+03    0.72321E+01    0.57343E-01   -0.15248E+02
  2001    0.21493E+03    0.71883E+01    0.57284E-01   -0.15195E+02
  2002    0.21485E+03    0.71440E+01    0.57225E-01   -0.15140E+02
  2003    0.21477E+03    0.71000E+01    0.57166E-01   -0.15083E+02
  2004    0.21468E+03    0.70562E+01    0.57107E-01   -0.15024E+02
  2005    0.21458E+03    0.70119E+01    0.57048E-01   -0.14963E+02
  2006    0.21448E+03    0.69693E+01    0.56989E-01   -0.14900E+02
  2007    0.21437E+03    0.69255E+01    0.56930E-01   -0.14834E+02
  2008    0.21427E+03    0.68818E+01    0.56870E-01   -0.14768E+02
  2009    0.21416E+03    0.68390E+01    0.56811E-01   -0.14698E+02
  2010    0.21404E+03    0.67965E+01    0.56752E-01   -0.14627E+02
  2011    0.21392E+03    0.67533E+01    0.56693E-01   -0.14554E+02
  2012    0.21380E+03    0.67110E+01    0.56633E-01   -0.14479E+02
  2013    0.21366E+03    0.66681E+01    0.56574E-01   -0.14403E+02
  2014    0.21353E+03    0.66269E+01    0.56514E-01   -0.14324E+02
  2015    0.21339E+03    0.65850E+01    0.56454E-01   -0.14245E+02
  2016    0.21326E+03    0.65440E+01    0.56394E-01   -0.14162E+02
  2017    0.21310E+03    0.65030E+01    0.56334E-01   -0.14079E+02
  2018    0.21294E+03    0.64624E+01    0.56274E-01   -0.13994E+02
  2019    0.21278E+03    0.64219E+01    0.56214E-01   -0.13905E+02
  2020    0.21262E+03    0.63817E+01    0.56154E-01   -0.13818E+02
  2021    0.21246E+03    0.63424E+01    0.56094E-01   -0.13727E+02
  2022    0.21228E+03    0.63032E+01    0.56033E-01   -0.13636E+02
  2023    0.21209E+03    0.62644E+01    0.55972E-01   -0.13543E+02
  2024    0.21191E+03    0.62260E+01    0.55912E-01   -0.13449E+02
  2025    0.21171E+03    0.61880E+01    0.55851E-01   -0.13353E+02
  2026    0.21151E+03    0.61504E+01    0.55790E-01   -0.13256E+02
  2027    0.21131E+03    0.61134E+01    0.55729E-01   -0.13158E+02
  2028    0.21110E+03    0.60768E+01    0.55668E-01   -0.13059E+02
  2029    0.21089E+03    0.60406E+01    0.55606E-01   -0.12958E+02
  2030    0.21066E+03    0.60049E+01    0.55545E-01   -0.12857E+02
  2031    0.21043E+03    0.59698E+01    0.55484E-01   -0.12755E+02
  2032    0.21020E+03    0.59351E+01    0.55422E-01   -0.12652E+02
  2033    0.20996E+03    0.59011E+01    0.55361E-01   -0.12548E+02
  2034    0.20972E+03    0.58676E+01    0.55299E-01   -0.12443E+02
  2035    0.20946E+03    0.58346E+01    0.55238E-01   -0.12337E+02
  2036    0.20920E+03    0.58022E+01    0.55176E-01   -0.12231E+02
  2037    0.20894E+03    0.57703E+01    0.55115E-01   -0.12124E+02
  2038    0.20866E+03    0.57390E+01    0.55053E-01   -0.12016E+02
  2039    0.20839E+03    0.57083E+01    0.54992E-01   -0.11907E+02
  2040    0.20811E+03    0.56782E+01    0.54930E-01   -0.11799E+02
  2041    0.20782E+03    0.56486E+01    0.54868E-01   -0.11689E+02
  2042    0.20753E+03    0.56196E+01    0.54807E-01   -0.11580E+02
  2043    0.20722E+03    0.55913E+01    0.54745E-01   -0.11469E+02
  2044    0.20693E+03    0.55635E+01    0.54684E-01   -0.11359E+02
  2045    0.20661E+03    0.55362E+01    0.54622E-01   -0.11249E+02
  2046    0.20630E+03    0.55096E+01    0.54561E-01   -0.11138E+02
  2047    0.20598E+03    0.54835E+01    0.54499E-01   -0.11028E+02
  2048    0.20565E+03    0.54581E+01    0.54438E-01   -0.10916E+02
  2049    0.20532E+03    0.54332E+01    0.54376E-01   -0.10805E+02
  2050    0.20498E+03    0.54089E+01    0.54315E-01   -0.10693E+02
  2051    0.20462E+03    0.53852E+01    0.54254E-01   -0.10582E+02
  2052    0.20427E+03    0.53620E+01    0.54192E-01   -0.10471E+02
  2053    0.20391E+03    0.53395E+01    0.54131E-01   -0.10359E+02
  2054    0.20354E+03    0.53174E+01    0.54070E-01   -0.10248E+02
  2055    0.20317E+03    0.52958E+01    0.54009E-01   -0.10137E+02
  2056    0.20279E+03    0.52749E+01    0.53947E-01   -0.10026E+02
  2057    0.20241E+03    0.52545E+01    0.53886E-01   -0.99137E+01
  2058    0.20202E+03    0.52346E+01    0.53825E-01   -0.98030E+01
  2059    0.20163E+03    0.52152E+01    0.53764E-01   -0.96915E+01
  2060    0.20123E+03    0.51961E+01    0.53702E-01   -0.95796E+01
  2061    0.20083E+03    0.51777E+01    0.53641E-01   -0.94681E+01
  2062    0.20042E+03    0.51598E+01    0.53580E-01   -0.93570E+01
  2063    0.20001E+03    0.51424E+01    0.53518E-01   -0.92455E+01
  2064    0.19958E+03    0.51254E+01    0.53457E-01   -0.91341E+01
  2065    0.19915E+03    0.51089E+01    0.53395E-01   -0.90229E+01
  2066    0.19873E+03    0.50929E+01    0.53333E-01   -0.89126E+01
  2067    0.19829E+03    0.50772E+01    0.53271E-01   -0.88016E+01
  2068    0.19784E+03    0.50620E+01    0.53209E-01   -0.86913E+01
  2069    0.19740E+03    0.50474E+01    0.53147E-01   -0.85803E+01
  2070    0.19694E+03    0.50331E+01    0.53085E-01   -0.84706E+01
  2071    0.19648E+03    0.50192E+01    0.53023E-01   -0.83607E+01
  2072    0.19602E+03    0.50059E+01    0.52960E-01   -0.82506E+01
  2073    0.19555E+03    0.49929E+01    0.52898E-01   -0.81410E+01
  2074    0.19508E+03    0.49804E+01    0.52835E-01   -0.80319E+01
  2075    0.19460E+03    0.49682E+01    0.52772E-01   -0.79224E+01
  2076    0.19411E+03    0.49565E+01    0.52709E-01   -0.78133E+01
  2077    0.19363E+03    0.49453E+01    0.52645E-01   -0.77052E+01
  2078    0.19313E+03    0.49345E+01    0.52582E-01   -0.75967E+01
  2079    0.19262E+03    0.49241E+01    0.52518E-01   -0.74892E+01
  2080    0.19212E+03    0.49142E+01    0.52454E-01   -0.73812E+01
  2081    0.19161E+03    0.49048E+01    0.52390E-01   -0.72749E+01
  2082    0.19110E+03    0.48957E+01    0.52325E-01   -0.71681E+01
  2083    0.19059E+03    0.48871E+01    0.52261E-01   -0.70636E+01
  2084    0.19006E+03    0.48791E+01    0.52196E-01   -0.69585E+01
  2085    0.18954E+03    0.48714E+01    0.52131E-01   -0.68536E+01
  2086    0.18901E+03    0.48642E+01    0.52065E-01   -0.67495E+01
  2087    0.18848E+03    0.48575E+01    0.52000E-01   -0.66471E+01
  2088    0.18794E+03    0.48513E+01    0.51934E-01   -0.65455E+01
  2089    0.18740E+03    0.48456E+01    0.51868E-01   -0.64439E+01
  2090    0.18685E+03    0.48404E+01    0.51802E-01   -0.63440E+01
  2091    0.18631E+03    0.48358E+01    0.51736E-01   -0.62449E+01
  2092    0.18575E+03    0.48315E+01    0.51670E-01   -0.61473E+01
  2093    0.18519E+03    0.48278E+01    0.51603E-01   -0.60491E+01
  2094    0.18463E+03    0.48247E+01    0.51536E-01   -0.59533E+01
  2095    0.18407E+03    0.48220E+01    0.51469E-01   -0.58589E+01
  2096    0.18350E+03    0.48200E+01    0.51402E-01   -0.57664E+01
  2097    0.18293E+03    0.48184E+01    0.51335E-01   -0.56745E+01
  2098    0.18236E+03    0.48174E+01    0.51268E-01   -0.55847E+01
  2099    0.18178E+03    0.48168E+01    0.51201E-01   -0.54952E+01
  2100    0.18121E+03    0.48170E+01    0.51133E-01   -0.54084E+01
