#    L    TT             EE             TE             PP             TP          
  1413    0.78025E+03    0.13850E+02   -0.52097E+02    0.12098E+06    0.25039E+02
  1414    0.78100E+03    0.13686E+02   -0.51558E+02    0.12079E+06    0.25726E+02
  1415    0.78168E+03    0.13524E+02   -0.51010E+02    0.12060E+06    0.26430E+02
  1416    0.78236E+03    0.13364E+02   -0.50453E+02    0.12041E+06    0.27148E+02
  1417    0.78289E+03    0.13206E+02   -0.49888E+02    0.12022E+06    0.27879E+02
  1418    0.78343E+03    0.13051E+02   -0.49312E+02    0.12003E+06    0.28624E+02
  1419    0.78389E+03    0.12898E+02   -0.48729E+02    0.11984E+06    0.29380E+02
  1420    0.78436E+03    0.12748E+02   -0.48138E+02    0.11966E+06    0.30147E+02
  1421    0.78476E+03    0.12600E+02   -0.47538E+02    0.11947E+06    0.30924E+02
  1422    0.78516E+03    0.12455E+02   -0.46931E+02    0.11928E+06    0.31709E+02
  1423    0.78542E+03    0.12313E+02   -0.46316E+02    0.11909E+06    0.32502E+02
  1424    0.78575E+03    0.12173E+02   -0.45694E+02    0.11891E+06    0.33302E+02
  1425    0.78593E+03    0.12036E+02   -0.45065E+02    0.11872E+06    0.34107E+02
  1426    0.78605E+03    0.11902E+02   -0.44428E+02    0.11853E+06    0.34917E+02
  1427    0.78624E+03    0.11771E+02   -0.43785E+02    0.11835E+06    0.35731E+02
  1428    0.78629E+03    0.11642E+02   -0.43137E+02    0.11816E+06    0.36547E+02
  1429    0.78626E+03    0.11517E+02   -0.42481E+02    0.11798E+06    0.37366E+02
  1430    0.78624E+03    0.11394E+02   -0.41820E+02    0.11779E+06    0.38184E+02
  1431    0.78614E+03    0.11274E+02   -0.41153E+02    0.11761E+06    0.39003E+02
  1432    0.78598E+03    0.11157E+02   -0.40481E+02    0.11743E+06    0.39820E+02
  1433    0.78589E+03    0.11043E+02   -0.39804E+02    0.11724E+06    0.40635E+02
  1434    0.78565E+03    0.10933E+02   -0.39122E+02    0.11706E+06    0.41447E+02
  1435    0.78534E+03    0.10824E+02   -0.38435E+02    0.11688E+06    0.42254E+02
  1436    0.78504E+03    0.10720E+02   -0.37745E+02    0.11669E+06    0.43056E+02
  1437    0.78459E+03    0.10618E+02   -0.37050E+02    0.11651E+06    0.43852E+02
  1438    0.78414E+03    0.10519E+02   -0.36353E+02    0.11633E+06    0.44640E+02
  1439    0.78361E+03    0.10424E+02   -0.35650E+02    0.11615E+06    0.45420E+02
  1440    0.78310E+03    0.10332E+02   -0.34945E+02    0.11597E+06    0.46191E+02
  1441    0.78251E+03    0.10243E+02   -0.34239E+02    0.11579E+06    0.46951E+02
  1442    0.78184E+03    0.10157E+02   -0.33529E+02    0.11561E+06    0.47700E+02
  1443    0.78111E+03    0.10075E+02   -0.32815E+02    0.11543E+06    0.48436E+02
  1444    0.78037E+03    0.99955E+01   -0.32100E+02    0.11525E+06    0.49160E+02
  1445    0.77950E+03    0.99202E+01   -0.31384E+02    0.11507E+06    0.49869E+02
  1446    0.77869E+03    0.98469E+01   -0.30665E+02    0.11489E+06    0.50562E+02
  1447    0.77767E+03    0.97779E+01   -0.29943E+02    0.11471E+06    0.51239E+02
  1448    0.77672E+03    0.97125E+01   -0.29223E+02    0.11453E+06    0.51899E+02
  1449    0.77570E+03    0.96490E+01   -0.28501E+02    0.11435E+06    0.52541E+02
  1450    0.77461E+03    0.95899E+01   -0.27779E+02    0.11418E+06    0.53163E+02
  1451    0.77352E+03    0.95343E+01   -0.27057E+02    0.11400E+06    0.53765E+02
  1452    0.77228E+03    0.94814E+01   -0.26336E+02    0.11382E+06    0.54346E+02
  1453    0.77105E+03    0.94321E+01   -0.25613E+02    0.11364E+06    0.54906E+02
  1454    0.76982E+03    0.93864E+01   -0.24891E+02    0.11347E+06    0.55443E+02
  1455    0.76851E+03    0.93434E+01   -0.24170E+02    0.11329E+06    0.55958E+02
  1456    0.76713E+03    0.93048E+01   -0.23452E+02    0.11312E+06    0.56451E+02
  1457    0.76561E+03    0.92682E+01   -0.22734E+02    0.11294E+06    0.56919E+02
  1458    0.76416E+03    0.92359E+01   -0.22017E+02    0.11277E+06    0.57364E+02
  1459    0.76263E+03    0.92064E+01   -0.21301E+02    0.11259E+06    0.57784E+02
  1460    0.76104E+03    0.91813E+01   -0.20589E+02    0.11242E+06    0.58179E+02
  1461    0.75944E+03    0.91574E+01   -0.19879E+02    0.11224E+06    0.58548E+02
  1462    0.75778E+03    0.91379E+01   -0.19172E+02    0.11207E+06    0.58891E+02
  1463    0.75596E+03    0.91220E+01   -0.18466E+02    0.11189E+06    0.59208E+02
  1464    0.75422E+03    0.91089E+01   -0.17764E+02    0.11172E+06    0.59497E+02
  1465    0.75234E+03    0.90994E+01   -0.17066E+02    0.11155E+06    0.59758E+02
  1466    0.75052E+03    0.90934E+01   -0.16371E+02    0.11138E+06    0.59991E+02
  1467    0.74857E+03    0.90903E+01   -0.15680E+02    0.11120E+06    0.60195E+02
  1468    0.74661E+03    0.90909E+01   -0.14994E+02    0.11103E+06    0.60370E+02
  1469    0.74465E+03    0.90942E+01   -0.14311E+02    0.11086E+06    0.60516E+02
  1470    0.74247E+03    0.91004E+01   -0.13633E+02    0.11069E+06    0.60630E+02
  1471    0.74044E+03    0.91110E+01   -0.12960E+02    0.11052E+06    0.60714E+02
  1472    0.73834E+03    0.91245E+01   -0.12292E+02    0.11035E+06    0.60766E+02
  1473    0.73616E+03    0.91408E+01   -0.11630E+02    0.11018E+06    0.60787E+02
  1474    0.73383E+03    0.91600E+01   -0.10973E+02    0.11001E+06    0.60774E+02
  1475    0.73158E+03    0.91820E+01   -0.10321E+02    0.10984E+06    0.60729E+02
  1476    0.72926E+03    0.92077E+01   -0.96764E+01    0.10967E+06    0.60650E+02
  1477    0.72693E+03    0.92363E+01   -0.90369E+01    0.10950E+06    0.60537E+02
  1478    0.72453E+03    0.92678E+01   -0.84041E+01    0.10933E+06    0.60390E+02
  1479    0.72214E+03    0.93029E+01   -0.77782E+01    0.10916E+06    0.60207E+02
  1480    0.71966E+03    0.93409E+01   -0.71589E+01    0.10899E+06    0.59989E+02
  1481    0.71712E+03    0.93811E+01   -0.65464E+01    0.10882E+06    0.59734E+02
  1482    0.71459E+03    0.94249E+01   -0.59412E+01    0.10866E+06    0.59443E+02
  1483    0.71200E+03    0.94716E+01   -0.53434E+01    0.10849E+06    0.59114E+02
  1484    0.70940E+03    0.95205E+01   -0.47532E+01    0.10832E+06    0.58748E+02
  1485    0.70674E+03    0.95723E+01   -0.41707E+01    0.10815E+06    0.58343E+02
  1486    0.70404E+03    0.96278E+01   -0.35960E+01    0.10799E+06    0.57899E+02
  1487    0.70131E+03    0.96847E+01   -0.30295E+01    0.10782E+06    0.57416E+02
  1488    0.69856E+03    0.97453E+01   -0.24712E+01    0.10766E+06    0.56893E+02
  1489    0.69575E+03    0.98088E+01   -0.19215E+01    0.10749E+06    0.56330E+02
  1490    0.69292E+03    0.98738E+01   -0.13803E+01    0.10733E+06    0.55726E+02
  1491    0.69006E+03    0.99417E+01   -0.84789E+00    0.10716E+06    0.55080E+02
  1492    0.68717E+03    0.10013E+02   -0.32439E+00    0.10700E+06    0.54392E+02
  1493    0.68425E+03    0.10085E+02    0.19000E+00    0.10683E+06    0.53662E+02
  1494    0.68130E+03    0.10160E+02    0.69515E+00    0.10667E+06    0.52888E+02
  1495    0.67832E+03    0.10238E+02    0.11909E+01    0.10650E+06    0.52071E+02
  1496    0.67531E+03    0.10319E+02    0.16773E+01    0.10634E+06    0.51210E+02
  1497    0.67228E+03    0.10401E+02    0.21540E+01    0.10618E+06    0.50304E+02
  1498    0.66922E+03    0.10486E+02    0.26210E+01    0.10601E+06    0.49353E+02
  1499    0.66614E+03    0.10572E+02    0.30781E+01    0.10585E+06    0.48356E+02
  1500    0.66303E+03    0.10661E+02    0.35252E+01    0.10569E+06    0.47313E+02
  1501    0.65990E+03    0.10752E+02    0.39624E+01    0.10553E+06    0.46223E+02
  1502    0.65674E+03    0.10845E+02    0.43891E+01    0.10537E+06    0.45090E+02
  1503    0.65357E+03    0.10941E+02    0.48055E+01    0.10520E+06    0.43916E+02
  1504    0.65038E+03    0.11038E+02    0.52116E+01    0.10504E+06    0.42703E+02
  1505    0.64716E+03    0.11137E+02    0.56071E+01    0.10488E+06    0.41454E+02
  1506    0.64393E+03    0.11237E+02    0.59920E+01    0.10472E+06    0.40173E+02
  1507    0.64068E+03    0.11340E+02    0.63662E+01    0.10456E+06    0.38862E+02
  1508    0.63741E+03    0.11444E+02    0.67294E+01    0.10440E+06    0.37524E+02
  1509    0.63412E+03    0.11550E+02    0.70817E+01    0.10424E+06    0.36162E+02
  1510    0.63083E+03    0.11658E+02    0.74227E+01    0.10408E+06    0.34778E+02
  1511    0.62750E+03    0.11767E+02    0.77533E+01    0.10392E+06    0.33376E+02
  1512    0.62417E+03    0.11877E+02    0.80711E+01    0.10376E+06    0.31957E+02
  1513    0.62082E+03    0.11989E+02    0.83792E+01    0.10361E+06    0.30526E+02
  1514    0.61747E+03    0.12103E+02    0.86752E+01    0.10345E+06    0.29084E+02
  1515    0.61412E+03    0.12218E+02    0.89608E+01    0.10329E+06    0.27636E+02
  1516    0.61075E+03    0.12334E+02    0.92335E+01    0.10313E+06    0.26182E+02
  1517    0.60737E+03    0.12452E+02    0.94957E+01    0.10297E+06    0.24727E+02
  1518    0.60398E+03    0.12571E+02    0.97474E+01    0.10282E+06    0.23273E+02
  1519    0.60059E+03    0.12690E+02    0.99855E+01    0.10266E+06    0.21822E+02
  1520    0.59720E+03    0.12810E+02    0.10213E+02    0.10250E+06    0.20379E+02
  1521    0.59379E+03    0.12932E+02    0.10429E+02    0.10235E+06    0.18944E+02
  1522    0.59037E+03    0.13055E+02    0.10633E+02    0.10219E+06    0.17523E+02
  1523    0.58696E+03    0.13178E+02    0.10826E+02    0.10204E+06    0.16116E+02
  1524    0.58354E+03    0.13302E+02    0.11007E+02    0.10188E+06    0.14727E+02
  1525    0.58012E+03    0.13428E+02    0.11176E+02    0.10172E+06    0.13359E+02
  1526    0.57670E+03    0.13553E+02    0.11334E+02    0.10157E+06    0.12014E+02
  1527    0.57328E+03    0.13679E+02    0.11479E+02    0.10141E+06    0.10696E+02
  1528    0.56986E+03    0.13806E+02    0.11613E+02    0.10126E+06    0.94071E+01
  1529    0.56644E+03    0.13933E+02    0.11736E+02    0.10111E+06    0.81501E+01
  1530    0.56303E+03    0.14060E+02    0.11846E+02    0.10095E+06    0.69279E+01
  1531    0.55962E+03    0.14189E+02    0.11945E+02    0.10080E+06    0.57434E+01
  1532    0.55622E+03    0.14318E+02    0.12033E+02    0.10065E+06    0.45993E+01
  1533    0.55282E+03    0.14446E+02    0.12110E+02    0.10049E+06    0.34984E+01
  1534    0.54943E+03    0.14575E+02    0.12173E+02    0.10034E+06    0.24436E+01
  1535    0.54604E+03    0.14705E+02    0.12226E+02    0.10019E+06    0.14377E+01
  1536    0.54266E+03    0.14833E+02    0.12268E+02    0.10004E+06    0.48348E+00
  1537    0.53930E+03    0.14963E+02    0.12297E+02    0.99883E+05   -0.41623E+00
  1538    0.53596E+03    0.15093E+02    0.12316E+02    0.99731E+05   -0.12586E+01
  1539    0.53259E+03    0.15221E+02    0.12323E+02    0.99580E+05   -0.20409E+01
  1540    0.52925E+03    0.15350E+02    0.12320E+02    0.99429E+05   -0.27602E+01
  1541    0.52592E+03    0.15479E+02    0.12304E+02    0.99278E+05   -0.34137E+01
  1542    0.52261E+03    0.15608E+02    0.12278E+02    0.99127E+05   -0.39987E+01
  1543    0.51931E+03    0.15735E+02    0.12240E+02    0.98977E+05   -0.45122E+01
  1544    0.51602E+03    0.15864E+02    0.12192E+02    0.98827E+05   -0.49516E+01
  1545    0.51275E+03    0.15991E+02    0.12132E+02    0.98677E+05   -0.53140E+01
  1546    0.50949E+03    0.16117E+02    0.12062E+02    0.98528E+05   -0.55965E+01
  1547    0.50624E+03    0.16243E+02    0.11981E+02    0.98378E+05   -0.57964E+01
  1548    0.50303E+03    0.16369E+02    0.11889E+02    0.98229E+05   -0.59108E+01
  1549    0.49982E+03    0.16494E+02    0.11787E+02    0.98080E+05   -0.59369E+01
  1550    0.49665E+03    0.16618E+02    0.11674E+02    0.97932E+05   -0.58720E+01
  1551    0.49347E+03    0.16741E+02    0.11550E+02    0.97784E+05   -0.57143E+01
  1552    0.49033E+03    0.16864E+02    0.11417E+02    0.97636E+05   -0.54669E+01
  1553    0.48721E+03    0.16986E+02    0.11275E+02    0.97488E+05   -0.51340E+01
  1554    0.48411E+03    0.17108E+02    0.11121E+02    0.97340E+05   -0.47197E+01
  1555    0.48102E+03    0.17227E+02    0.10958E+02    0.97193E+05   -0.42282E+01
  1556    0.47797E+03    0.17346E+02    0.10785E+02    0.97046E+05   -0.36637E+01
  1557    0.47494E+03    0.17463E+02    0.10602E+02    0.96900E+05   -0.30303E+01
  1558    0.47193E+03    0.17580E+02    0.10410E+02    0.96753E+05   -0.23323E+01
  1559    0.46896E+03    0.17695E+02    0.10208E+02    0.96607E+05   -0.15739E+01
  1560    0.46601E+03    0.17809E+02    0.99969E+01    0.96461E+05   -0.75912E+00
  1561    0.46306E+03    0.17922E+02    0.97766E+01    0.96315E+05    0.10776E+00
  1562    0.46014E+03    0.18034E+02    0.95468E+01    0.96170E+05    0.10226E+01
  1563    0.45726E+03    0.18143E+02    0.93089E+01    0.96025E+05    0.19812E+01
  1564    0.45441E+03    0.18253E+02    0.90621E+01    0.95880E+05    0.29793E+01
  1565    0.45159E+03    0.18359E+02    0.88065E+01    0.95735E+05    0.40129E+01
  1566    0.44880E+03    0.18465E+02    0.85435E+01    0.95591E+05    0.50777E+01
  1567    0.44602E+03    0.18567E+02    0.82708E+01    0.95447E+05    0.61695E+01
  1568    0.44328E+03    0.18670E+02    0.79906E+01    0.95303E+05    0.72842E+01
  1569    0.44058E+03    0.18771E+02    0.77023E+01    0.95159E+05    0.84176E+01
  1570    0.43791E+03    0.18870E+02    0.74064E+01    0.95016E+05    0.95655E+01
  1571    0.43527E+03    0.18970E+02    0.71034E+01    0.94873E+05    0.10724E+02
  1572    0.43265E+03    0.19064E+02    0.67921E+01    0.94730E+05    0.11888E+02
  1573    0.43007E+03    0.19159E+02    0.64737E+01    0.94587E+05    0.13055E+02
  1574    0.42754E+03    0.19250E+02    0.61481E+01    0.94445E+05    0.14219E+02
  1575    0.42503E+03    0.19341E+02    0.58156E+01    0.94302E+05    0.15377E+02
  1576    0.42255E+03    0.19428E+02    0.54763E+01    0.94161E+05    0.16524E+02
  1577    0.42011E+03    0.19514E+02    0.51302E+01    0.94019E+05    0.17656E+02
  1578    0.41770E+03    0.19598E+02    0.47779E+01    0.93877E+05    0.18770E+02
  1579    0.41533E+03    0.19679E+02    0.44192E+01    0.93736E+05    0.19861E+02
  1580    0.41299E+03    0.19759E+02    0.40545E+01    0.93595E+05    0.20924E+02
  1581    0.41068E+03    0.19837E+02    0.36839E+01    0.93455E+05    0.21956E+02
  1582    0.40842E+03    0.19913E+02    0.33075E+01    0.93314E+05    0.22952E+02
  1583    0.40618E+03    0.19985E+02    0.29256E+01    0.93174E+05    0.23908E+02
  1584    0.40399E+03    0.20056E+02    0.25383E+01    0.93034E+05    0.24821E+02
  1585    0.40182E+03    0.20126E+02    0.21458E+01    0.92894E+05    0.25685E+02
  1586    0.39970E+03    0.20192E+02    0.17484E+01    0.92755E+05    0.26497E+02
  1587    0.39761E+03    0.20256E+02    0.13460E+01    0.92616E+05    0.27252E+02
  1588    0.39557E+03    0.20318E+02    0.93896E+00    0.92477E+05    0.27947E+02
  1589    0.39356E+03    0.20378E+02    0.52751E+00    0.92338E+05    0.28577E+02
  1590    0.39158E+03    0.20435E+02    0.11182E+00    0.92200E+05    0.29137E+02
  1591    0.38965E+03    0.20489E+02   -0.30793E+00    0.92061E+05    0.29625E+02
  1592    0.38775E+03    0.20542E+02   -0.73146E+00    0.91923E+05    0.30035E+02
  1593    0.38589E+03    0.20592E+02   -0.11589E+01    0.91786E+05    0.30364E+02
  1594    0.38406E+03    0.20640E+02   -0.15897E+01    0.91648E+05    0.30606E+02
  1595    0.38228E+03    0.20686E+02   -0.20236E+01    0.91511E+05    0.30759E+02
  1596    0.38054E+03    0.20728E+02   -0.24607E+01    0.91374E+05    0.30818E+02
  1597    0.37883E+03    0.20768E+02   -0.29007E+01    0.91237E+05    0.30778E+02
  1598    0.37716E+03    0.20805E+02   -0.33432E+01    0.91100E+05    0.30636E+02
  1599    0.37553E+03    0.20840E+02   -0.37883E+01    0.90964E+05    0.30388E+02
  1600    0.37394E+03    0.20874E+02   -0.42358E+01    0.90828E+05    0.30028E+02
  1601    0.37239E+03    0.20904E+02   -0.46853E+01    0.90692E+05    0.29555E+02
  1602    0.37086E+03    0.20931E+02   -0.51366E+01    0.90556E+05    0.28972E+02
  1603    0.36940E+03    0.20955E+02   -0.55899E+01    0.90421E+05    0.28283E+02
  1604    0.36796E+03    0.20977E+02   -0.60450E+01    0.90286E+05    0.27492E+02
  1605    0.36656E+03    0.20997E+02   -0.65007E+01    0.90151E+05    0.26606E+02
  1606    0.36520E+03    0.21014E+02   -0.69583E+01    0.90016E+05    0.25628E+02
  1607    0.36388E+03    0.21029E+02   -0.74170E+01    0.89882E+05    0.24563E+02
  1608    0.36259E+03    0.21041E+02   -0.78755E+01    0.89747E+05    0.23415E+02
  1609    0.36135E+03    0.21050E+02   -0.83351E+01    0.89613E+05    0.22190E+02
  1610    0.36014E+03    0.21056E+02   -0.87952E+01    0.89480E+05    0.20892E+02
  1611    0.35897E+03    0.21060E+02   -0.92549E+01    0.89346E+05    0.19525E+02
  1612    0.35785E+03    0.21061E+02   -0.97151E+01    0.89213E+05    0.18095E+02
  1613    0.35674E+03    0.21059E+02   -0.10175E+02    0.89080E+05    0.16606E+02
  1614    0.35569E+03    0.21056E+02   -0.10635E+02    0.88947E+05    0.15062E+02
  1615    0.35468E+03    0.21049E+02   -0.11093E+02    0.88814E+05    0.13469E+02
  1616    0.35369E+03    0.21040E+02   -0.11551E+02    0.88682E+05    0.11830E+02
  1617    0.35275E+03    0.21029E+02   -0.12007E+02    0.88550E+05    0.10151E+02
  1618    0.35184E+03    0.21014E+02   -0.12463E+02    0.88418E+05    0.84370E+01
  1619    0.35095E+03    0.20997E+02   -0.12917E+02    0.88286E+05    0.66915E+01
  1620    0.35013E+03    0.20978E+02   -0.13370E+02    0.88154E+05    0.49197E+01
  1621    0.34933E+03    0.20955E+02   -0.13821E+02    0.88023E+05    0.31261E+01
  1622    0.34856E+03    0.20930E+02   -0.14270E+02    0.87892E+05    0.13155E+01
  1623    0.34783E+03    0.20903E+02   -0.14717E+02    0.87761E+05   -0.50748E+00
  1624    0.34714E+03    0.20874E+02   -0.15162E+02    0.87631E+05   -0.23382E+01
  1625    0.34649E+03    0.20841E+02   -0.15604E+02    0.87500E+05   -0.41719E+01
  1626    0.34587E+03    0.20806E+02   -0.16044E+02    0.87370E+05   -0.60040E+01
  1627    0.34527E+03    0.20768E+02   -0.16481E+02    0.87240E+05   -0.78298E+01
  1628    0.34471E+03    0.20729E+02   -0.16915E+02    0.87111E+05   -0.96447E+01
  1629    0.34419E+03    0.20686E+02   -0.17345E+02    0.86981E+05   -0.11444E+02
  1630    0.34371E+03    0.20642E+02   -0.17773E+02    0.86852E+05   -0.13223E+02
  1631    0.34324E+03    0.20595E+02   -0.18197E+02    0.86723E+05   -0.14977E+02
  1632    0.34282E+03    0.20544E+02   -0.18617E+02    0.86594E+05   -0.16701E+02
  1633    0.34243E+03    0.20492E+02   -0.19034E+02    0.86465E+05   -0.18391E+02
  1634    0.34208E+03    0.20438E+02   -0.19447E+02    0.86337E+05   -0.20043E+02
  1635    0.34175E+03    0.20382E+02   -0.19856E+02    0.86209E+05   -0.21650E+02
  1636    0.34146E+03    0.20321E+02   -0.20260E+02    0.86081E+05   -0.23209E+02
  1637    0.34119E+03    0.20260E+02   -0.20660E+02    0.85953E+05   -0.24716E+02
  1638    0.34095E+03    0.20196E+02   -0.21056E+02    0.85826E+05   -0.26164E+02
  1639    0.34076E+03    0.20130E+02   -0.21447E+02    0.85699E+05   -0.27551E+02
  1640    0.34058E+03    0.20062E+02   -0.21833E+02    0.85572E+05   -0.28870E+02
  1641    0.34043E+03    0.19991E+02   -0.22215E+02    0.85445E+05   -0.30118E+02
  1642    0.34031E+03    0.19918E+02   -0.22590E+02    0.85318E+05   -0.31290E+02
  1643    0.34022E+03    0.19844E+02   -0.22961E+02    0.85192E+05   -0.32381E+02
  1644    0.34015E+03    0.19766E+02   -0.23329E+02    0.85065E+05   -0.33386E+02
  1645    0.34011E+03    0.19687E+02   -0.23689E+02    0.84940E+05   -0.34301E+02
  1646    0.34009E+03    0.19606E+02   -0.24044E+02    0.84814E+05   -0.35121E+02
  1647    0.34011E+03    0.19523E+02   -0.24393E+02    0.84688E+05   -0.35841E+02
  1648    0.34015E+03    0.19437E+02   -0.24737E+02    0.84563E+05   -0.36457E+02
  1649    0.34021E+03    0.19350E+02   -0.25075E+02    0.84438E+05   -0.36964E+02
  1650    0.34030E+03    0.19260E+02   -0.25407E+02    0.84313E+05   -0.37358E+02
