#    L    TT             EE             TE             PP             TP          
   316    0.33224E+04    0.12340E+02    0.11640E+03    0.22117E+07   -0.17607E+04
   317    0.32895E+04    0.12524E+02    0.11601E+03    0.22034E+07   -0.17557E+04
   318    0.32567E+04    0.12710E+02    0.11558E+03    0.21952E+07   -0.17507E+04
   319    0.32241E+04    0.12894E+02    0.11511E+03    0.21871E+07   -0.17457E+04
   320    0.31917E+04    0.13078E+02    0.11461E+03    0.21790E+07   -0.17408E+04
   321    0.31594E+04    0.13263E+02    0.11407E+03    0.21709E+07   -0.17359E+04
   322    0.31272E+04    0.13446E+02    0.11349E+03    0.21629E+07   -0.17310E+04
   323    0.30953E+04    0.13629E+02    0.11288E+03    0.21549E+07   -0.17262E+04
   324    0.30635E+04    0.13812E+02    0.11222E+03    0.21470E+07   -0.17213E+04
   325    0.30319E+04    0.13993E+02    0.11154E+03    0.21391E+07   -0.17165E+04
   326    0.30005E+04    0.14174E+02    0.11080E+03    0.21313E+07   -0.17118E+04
   327    0.29693E+04    0.14354E+02    0.11004E+03    0.21235E+07   -0.17070E+04
   328    0.29384E+04    0.14533E+02    0.10925E+03    0.21157E+07   -0.17023E+04
   329    0.29077E+04    0.14712E+02    0.10842E+03    0.21080E+07   -0.16976E+04
   330    0.28772E+04    0.14888E+02    0.10754E+03    0.21003E+07   -0.16929E+04
   331    0.28470E+04    0.15064E+02    0.10664E+03    0.20926E+07   -0.16883E+04
   332    0.28170E+04    0.15240E+02    0.10571E+03    0.20850E+07   -0.16836E+04
   333    0.27872E+04    0.15414E+02    0.10475E+03    0.20775E+07   -0.16790E+04
   334    0.27578E+04    0.15587E+02    0.10375E+03    0.20699E+07   -0.16744E+04
   335    0.27285E+04    0.15757E+02    0.10271E+03    0.20624E+07   -0.16698E+04
   336    0.26996E+04    0.15926E+02    0.10164E+03    0.20550E+07   -0.16652E+04
   337    0.26710E+04    0.16095E+02    0.10053E+03    0.20476E+07   -0.16606E+04
   338    0.26426E+04    0.16261E+02    0.99397E+02    0.20402E+07   -0.16561E+04
   339    0.26147E+04    0.16426E+02    0.98229E+02    0.20329E+07   -0.16515E+04
   340    0.25870E+04    0.16590E+02    0.97040E+02    0.20256E+07   -0.16470E+04
   341    0.25595E+04    0.16750E+02    0.95808E+02    0.20183E+07   -0.16425E+04
   342    0.25324E+04    0.16911E+02    0.94548E+02    0.20111E+07   -0.16379E+04
   343    0.25057E+04    0.17068E+02    0.93259E+02    0.20039E+07   -0.16334E+04
   344    0.24793E+04    0.17224E+02    0.91942E+02    0.19967E+07   -0.16289E+04
   345    0.24532E+04    0.17377E+02    0.90596E+02    0.19896E+07   -0.16244E+04
   346    0.24275E+04    0.17529E+02    0.89230E+02    0.19825E+07   -0.16199E+04
   347    0.24021E+04    0.17678E+02    0.87828E+02    0.19755E+07   -0.16153E+04
   348    0.23771E+04    0.17824E+02    0.86398E+02    0.19685E+07   -0.16108E+04
   349    0.23524E+04    0.17969E+02    0.84941E+02    0.19615E+07   -0.16063E+04
   350    0.23282E+04    0.18110E+02    0.83462E+02    0.19545E+07   -0.16018E+04
   351    0.23044E+04    0.18250E+02    0.81956E+02    0.19476E+07   -0.15973E+04
   352    0.22808E+04    0.18387E+02    0.80422E+02    0.19407E+07   -0.15927E+04
   353    0.22577E+04    0.18521E+02    0.78875E+02    0.19339E+07   -0.15882E+04
   354    0.22349E+04    0.18652E+02    0.77293E+02    0.19271E+07   -0.15837E+04
   355    0.22126E+04    0.18781E+02    0.75691E+02    0.19203E+07   -0.15792E+04
   356    0.21907E+04    0.18907E+02    0.74075E+02    0.19135E+07   -0.15746E+04
   357    0.21691E+04    0.19031E+02    0.72432E+02    0.19068E+07   -0.15701E+04
   358    0.21480E+04    0.19150E+02    0.70776E+02    0.19001E+07   -0.15656E+04
   359    0.21273E+04    0.19267E+02    0.69092E+02    0.18935E+07   -0.15611E+04
   360    0.21070E+04    0.19381E+02    0.67392E+02    0.18869E+07   -0.15566E+04
   361    0.20871E+04    0.19492E+02    0.65671E+02    0.18803E+07   -0.15521E+04
   362    0.20676E+04    0.19601E+02    0.63932E+02    0.18737E+07   -0.15476E+04
   363    0.20485E+04    0.19706E+02    0.62178E+02    0.18672E+07   -0.15431E+04
   364    0.20299E+04    0.19807E+02    0.60404E+02    0.18607E+07   -0.15387E+04
   365    0.20117E+04    0.19906E+02    0.58616E+02    0.18542E+07   -0.15342E+04
   366    0.19939E+04    0.20001E+02    0.56813E+02    0.18478E+07   -0.15298E+04
   367    0.19766E+04    0.20092E+02    0.54995E+02    0.18414E+07   -0.15254E+04
   368    0.19596E+04    0.20180E+02    0.53165E+02    0.18350E+07   -0.15210E+04
   369    0.19432E+04    0.20266E+02    0.51320E+02    0.18287E+07   -0.15166E+04
   370    0.19272E+04    0.20347E+02    0.49465E+02    0.18224E+07   -0.15123E+04
   371    0.19116E+04    0.20425E+02    0.47597E+02    0.18161E+07   -0.15080E+04
   372    0.18964E+04    0.20499E+02    0.45721E+02    0.18098E+07   -0.15037E+04
   373    0.18817E+04    0.20570E+02    0.43833E+02    0.18036E+07   -0.14994E+04
   374    0.18674E+04    0.20637E+02    0.41937E+02    0.17974E+07   -0.14951E+04
   375    0.18535E+04    0.20701E+02    0.40033E+02    0.17912E+07   -0.14909E+04
   376    0.18401E+04    0.20761E+02    0.38121E+02    0.17851E+07   -0.14867E+04
   377    0.18272E+04    0.20817E+02    0.36204E+02    0.17790E+07   -0.14825E+04
   378    0.18147E+04    0.20869E+02    0.34280E+02    0.17729E+07   -0.14784E+04
   379    0.18026E+04    0.20918E+02    0.32352E+02    0.17669E+07   -0.14743E+04
   380    0.17910E+04    0.20964E+02    0.30419E+02    0.17609E+07   -0.14702E+04
   381    0.17799E+04    0.21004E+02    0.28483E+02    0.17549E+07   -0.14662E+04
   382    0.17690E+04    0.21041E+02    0.26545E+02    0.17489E+07   -0.14622E+04
   383    0.17588E+04    0.21074E+02    0.24604E+02    0.17430E+07   -0.14582E+04
   384    0.17490E+04    0.21103E+02    0.22664E+02    0.17371E+07   -0.14543E+04
   385    0.17395E+04    0.21129E+02    0.20723E+02    0.17312E+07   -0.14504E+04
   386    0.17306E+04    0.21151E+02    0.18783E+02    0.17253E+07   -0.14465E+04
   387    0.17220E+04    0.21168E+02    0.16844E+02    0.17195E+07   -0.14427E+04
   388    0.17139E+04    0.21182E+02    0.14908E+02    0.17137E+07   -0.14390E+04
   389    0.17062E+04    0.21189E+02    0.12976E+02    0.17079E+07   -0.14353E+04
   390    0.16989E+04    0.21196E+02    0.11048E+02    0.17022E+07   -0.14316E+04
   391    0.16922E+04    0.21197E+02    0.91240E+01    0.16965E+07   -0.14280E+04
   392    0.16857E+04    0.21197E+02    0.72068E+01    0.16908E+07   -0.14244E+04
   393    0.16798E+04    0.21191E+02    0.52955E+01    0.16851E+07   -0.14209E+04
   394    0.16743E+04    0.21181E+02    0.33925E+01    0.16794E+07   -0.14175E+04
   395    0.16691E+04    0.21167E+02    0.14963E+01    0.16738E+07   -0.14141E+04
   396    0.16644E+04    0.21149E+02   -0.38959E+00    0.16682E+07   -0.14107E+04
   397    0.16601E+04    0.21127E+02   -0.22664E+01    0.16627E+07   -0.14074E+04
   398    0.16562E+04    0.21101E+02   -0.41328E+01    0.16571E+07   -0.14042E+04
   399    0.16527E+04    0.21072E+02   -0.59878E+01    0.16516E+07   -0.14010E+04
   400    0.16496E+04    0.21038E+02   -0.78306E+01    0.16461E+07   -0.13979E+04
   401    0.16469E+04    0.21000E+02   -0.96605E+01    0.16406E+07   -0.13948E+04
   402    0.16446E+04    0.20958E+02   -0.11477E+02    0.16352E+07   -0.13918E+04
   403    0.16427E+04    0.20913E+02   -0.13279E+02    0.16298E+07   -0.13889E+04
   404    0.16412E+04    0.20863E+02   -0.15065E+02    0.16244E+07   -0.13860E+04
   405    0.16401E+04    0.20809E+02   -0.16836E+02    0.16190E+07   -0.13831E+04
   406    0.16393E+04    0.20752E+02   -0.18590E+02    0.16137E+07   -0.13803E+04
   407    0.16389E+04    0.20691E+02   -0.20329E+02    0.16083E+07   -0.13776E+04
   408    0.16389E+04    0.20626E+02   -0.22047E+02    0.16030E+07   -0.13749E+04
   409    0.16393E+04    0.20558E+02   -0.23748E+02    0.15978E+07   -0.13723E+04
   410    0.16401E+04    0.20485E+02   -0.25430E+02    0.15925E+07   -0.13697E+04
   411    0.16412E+04    0.20409E+02   -0.27092E+02    0.15873E+07   -0.13671E+04
   412    0.16426E+04    0.20330E+02   -0.28734E+02    0.15821E+07   -0.13646E+04
   413    0.16444E+04    0.20247E+02   -0.30355E+02    0.15769E+07   -0.13621E+04
   414    0.16465E+04    0.20160E+02   -0.31955E+02    0.15717E+07   -0.13596E+04
   415    0.16490E+04    0.20071E+02   -0.33531E+02    0.15666E+07   -0.13572E+04
   416    0.16518E+04    0.19977E+02   -0.35086E+02    0.15615E+07   -0.13548E+04
   417    0.16548E+04    0.19881E+02   -0.36618E+02    0.15564E+07   -0.13524E+04
   418    0.16582E+04    0.19779E+02   -0.38124E+02    0.15513E+07   -0.13500E+04
   419    0.16620E+04    0.19675E+02   -0.39606E+02    0.15463E+07   -0.13477E+04
   420    0.16661E+04    0.19569E+02   -0.41064E+02    0.15413E+07   -0.13454E+04
   421    0.16705E+04    0.19459E+02   -0.42495E+02    0.15363E+07   -0.13431E+04
   422    0.16752E+04    0.19345E+02   -0.43901E+02    0.15313E+07   -0.13408E+04
   423    0.16801E+04    0.19228E+02   -0.45280E+02    0.15263E+07   -0.13385E+04
   424    0.16853E+04    0.19108E+02   -0.46632E+02    0.15214E+07   -0.13363E+04
   425    0.16908E+04    0.18985E+02   -0.47955E+02    0.15165E+07   -0.13340E+04
   426    0.16966E+04    0.18860E+02   -0.49250E+02    0.15116E+07   -0.13318E+04
   427    0.17026E+04    0.18731E+02   -0.50518E+02    0.15067E+07   -0.13295E+04
   428    0.17089E+04    0.18599E+02   -0.51755E+02    0.15019E+07   -0.13273E+04
   429    0.17154E+04    0.18465E+02   -0.52963E+02    0.14970E+07   -0.13250E+04
   430    0.17222E+04    0.18329E+02   -0.54142E+02    0.14922E+07   -0.13228E+04
   431    0.17293E+04    0.18189E+02   -0.55289E+02    0.14875E+07   -0.13206E+04
   432    0.17365E+04    0.18046E+02   -0.56407E+02    0.14827E+07   -0.13183E+04
   433    0.17440E+04    0.17903E+02   -0.57492E+02    0.14780E+07   -0.13160E+04
   434    0.17516E+04    0.17755E+02   -0.58547E+02    0.14732E+07   -0.13138E+04
   435    0.17595E+04    0.17607E+02   -0.59570E+02    0.14685E+07   -0.13115E+04
   436    0.17676E+04    0.17456E+02   -0.60561E+02    0.14639E+07   -0.13092E+04
   437    0.17759E+04    0.17302E+02   -0.61519E+02    0.14592E+07   -0.13068E+04
   438    0.17844E+04    0.17147E+02   -0.62443E+02    0.14546E+07   -0.13045E+04
   439    0.17931E+04    0.16990E+02   -0.63335E+02    0.14500E+07   -0.13021E+04
   440    0.18020E+04    0.16830E+02   -0.64193E+02    0.14454E+07   -0.12997E+04
   441    0.18110E+04    0.16669E+02   -0.65018E+02    0.14408E+07   -0.12973E+04
   442    0.18201E+04    0.16506E+02   -0.65809E+02    0.14362E+07   -0.12949E+04
   443    0.18295E+04    0.16341E+02   -0.66565E+02    0.14317E+07   -0.12924E+04
   444    0.18390E+04    0.16176E+02   -0.67287E+02    0.14272E+07   -0.12899E+04
   445    0.18486E+04    0.16007E+02   -0.67974E+02    0.14227E+07   -0.12873E+04
   446    0.18582E+04    0.15838E+02   -0.68625E+02    0.14182E+07   -0.12847E+04
   447    0.18681E+04    0.15668E+02   -0.69242E+02    0.14138E+07   -0.12821E+04
   448    0.18780E+04    0.15496E+02   -0.69824E+02    0.14093E+07   -0.12794E+04
   449    0.18881E+04    0.15324E+02   -0.70369E+02    0.14049E+07   -0.12767E+04
   450    0.18983E+04    0.15151E+02   -0.70881E+02    0.14005E+07   -0.12739E+04
   451    0.19086E+04    0.14976E+02   -0.71355E+02    0.13961E+07   -0.12711E+04
   452    0.19189E+04    0.14801E+02   -0.71796E+02    0.13918E+07   -0.12683E+04
   453    0.19294E+04    0.14625E+02   -0.72201E+02    0.13874E+07   -0.12654E+04
   454    0.19398E+04    0.14449E+02   -0.72570E+02    0.13831E+07   -0.12624E+04
   455    0.19504E+04    0.14272E+02   -0.72905E+02    0.13788E+07   -0.12594E+04
   456    0.19611E+04    0.14094E+02   -0.73199E+02    0.13745E+07   -0.12564E+04
   457    0.19717E+04    0.13916E+02   -0.73465E+02    0.13703E+07   -0.12533E+04
   458    0.19824E+04    0.13738E+02   -0.73686E+02    0.13660E+07   -0.12502E+04
   459    0.19932E+04    0.13560E+02   -0.73877E+02    0.13618E+07   -0.12470E+04
   460    0.20040E+04    0.13382E+02   -0.74032E+02    0.13576E+07   -0.12438E+04
   461    0.20148E+04    0.13204E+02   -0.74152E+02    0.13534E+07   -0.12405E+04
   462    0.20257E+04    0.13025E+02   -0.74232E+02    0.13492E+07   -0.12372E+04
   463    0.20365E+04    0.12847E+02   -0.74289E+02    0.13451E+07   -0.12339E+04
   464    0.20473E+04    0.12670E+02   -0.74294E+02    0.13409E+07   -0.12305E+04
   465    0.20581E+04    0.12494E+02   -0.74277E+02    0.13368E+07   -0.12271E+04
   466    0.20689E+04    0.12317E+02   -0.74216E+02    0.13327E+07   -0.12237E+04
   467    0.20797E+04    0.12141E+02   -0.74125E+02    0.13286E+07   -0.12202E+04
   468    0.20905E+04    0.11966E+02   -0.73997E+02    0.13246E+07   -0.12167E+04
   469    0.21012E+04    0.11791E+02   -0.73841E+02    0.13205E+07   -0.12132E+04
   470    0.21120E+04    0.11617E+02   -0.73648E+02    0.13165E+07   -0.12096E+04
   471    0.21226E+04    0.11446E+02   -0.73418E+02    0.13125E+07   -0.12060E+04
   472    0.21332E+04    0.11275E+02   -0.73159E+02    0.13085E+07   -0.12023E+04
   473    0.21438E+04    0.11105E+02   -0.72864E+02    0.13045E+07   -0.11987E+04
   474    0.21544E+04    0.10937E+02   -0.72539E+02    0.13006E+07   -0.11950E+04
   475    0.21649E+04    0.10769E+02   -0.72179E+02    0.12966E+07   -0.11913E+04
   476    0.21752E+04    0.10604E+02   -0.71785E+02    0.12927E+07   -0.11875E+04
   477    0.21855E+04    0.10441E+02   -0.71366E+02    0.12888E+07   -0.11838E+04
   478    0.21957E+04    0.10278E+02   -0.70905E+02    0.12849E+07   -0.11800E+04
   479    0.22058E+04    0.10118E+02   -0.70425E+02    0.12810E+07   -0.11761E+04
   480    0.22159E+04    0.99593E+01   -0.69908E+02    0.12772E+07   -0.11723E+04
   481    0.22258E+04    0.98028E+01   -0.69358E+02    0.12733E+07   -0.11684E+04
   482    0.22357E+04    0.96490E+01   -0.68780E+02    0.12695E+07   -0.11645E+04
   483    0.22454E+04    0.94971E+01   -0.68176E+02    0.12657E+07   -0.11606E+04
   484    0.22549E+04    0.93477E+01   -0.67542E+02    0.12619E+07   -0.11567E+04
   485    0.22644E+04    0.92002E+01   -0.66878E+02    0.12581E+07   -0.11528E+04
   486    0.22738E+04    0.90561E+01   -0.66186E+02    0.12543E+07   -0.11488E+04
   487    0.22830E+04    0.89145E+01   -0.65467E+02    0.12506E+07   -0.11448E+04
   488    0.22921E+04    0.87748E+01   -0.64721E+02    0.12469E+07   -0.11408E+04
   489    0.23010E+04    0.86385E+01   -0.63948E+02    0.12432E+07   -0.11368E+04
   490    0.23099E+04    0.85055E+01   -0.63148E+02    0.12395E+07   -0.11328E+04
   491    0.23184E+04    0.83751E+01   -0.62323E+02    0.12358E+07   -0.11288E+04
   492    0.23269E+04    0.82480E+01   -0.61475E+02    0.12321E+07   -0.11247E+04
   493    0.23353E+04    0.81228E+01   -0.60600E+02    0.12285E+07   -0.11207E+04
   494    0.23435E+04    0.80025E+01   -0.59703E+02    0.12248E+07   -0.11166E+04
   495    0.23514E+04    0.78847E+01   -0.58782E+02    0.12212E+07   -0.11125E+04
   496    0.23592E+04    0.77710E+01   -0.57839E+02    0.12176E+07   -0.11085E+04
   497    0.23668E+04    0.76607E+01   -0.56873E+02    0.12140E+07   -0.11044E+04
   498    0.23742E+04    0.75529E+01   -0.55887E+02    0.12104E+07   -0.11003E+04
   499    0.23815E+04    0.74500E+01   -0.54879E+02    0.12069E+07   -0.10962E+04
   500    0.23886E+04    0.73497E+01   -0.53852E+02    0.12033E+07   -0.10921E+04
   501    0.23954E+04    0.72542E+01   -0.52806E+02    0.11998E+07   -0.10880E+04
   502    0.24022E+04    0.71627E+01   -0.51741E+02    0.11963E+07   -0.10838E+04
   503    0.24086E+04    0.70746E+01   -0.50658E+02    0.11928E+07   -0.10797E+04
   504    0.24148E+04    0.69905E+01   -0.49556E+02    0.11893E+07   -0.10756E+04
   505    0.24210E+04    0.69112E+01   -0.48439E+02    0.11858E+07   -0.10715E+04
   506    0.24268E+04    0.68361E+01   -0.47305E+02    0.11823E+07   -0.10674E+04
   507    0.24325E+04    0.67649E+01   -0.46155E+02    0.11789E+07   -0.10632E+04
   508    0.24380E+04    0.66985E+01   -0.44990E+02    0.11754E+07   -0.10591E+04
   509    0.24432E+04    0.66360E+01   -0.43812E+02    0.11720E+07   -0.10550E+04
   510    0.24481E+04    0.65782E+01   -0.42621E+02    0.11686E+07   -0.10508E+04
   511    0.24530E+04    0.65246E+01   -0.41416E+02    0.11652E+07   -0.10467E+04
   512    0.24575E+04    0.64757E+01   -0.40199E+02    0.11619E+07   -0.10425E+04
   513    0.24619E+04    0.64312E+01   -0.38972E+02    0.11585E+07   -0.10384E+04
   514    0.24660E+04    0.63915E+01   -0.37734E+02    0.11551E+07   -0.10343E+04
   515    0.24700E+04    0.63565E+01   -0.36486E+02    0.11518E+07   -0.10301E+04
   516    0.24736E+04    0.63263E+01   -0.35228E+02    0.11485E+07   -0.10260E+04
   517    0.24770E+04    0.63008E+01   -0.33963E+02    0.11452E+07   -0.10218E+04
   518    0.24802E+04    0.62801E+01   -0.32690E+02    0.11419E+07   -0.10177E+04
   519    0.24833E+04    0.62644E+01   -0.31408E+02    0.11386E+07   -0.10135E+04
   520    0.24861E+04    0.62534E+01   -0.30122E+02    0.11353E+07   -0.10094E+04
   521    0.24885E+04    0.62474E+01   -0.28830E+02    0.11321E+07   -0.10052E+04
   522    0.24907E+04    0.62465E+01   -0.27533E+02    0.11288E+07   -0.10011E+04
   523    0.24928E+04    0.62505E+01   -0.26232E+02    0.11256E+07   -0.99693E+03
   524    0.24947E+04    0.62594E+01   -0.24929E+02    0.11224E+07   -0.99278E+03
   525    0.24961E+04    0.62735E+01   -0.23622E+02    0.11192E+07   -0.98863E+03
   526    0.24974E+04    0.62926E+01   -0.22313E+02    0.11160E+07   -0.98448E+03
   527    0.24987E+04    0.63168E+01   -0.21004E+02    0.11128E+07   -0.98033E+03
   528    0.24995E+04    0.63460E+01   -0.19695E+02    0.11097E+07   -0.97618E+03
   529    0.25002E+04    0.63805E+01   -0.18386E+02    0.11065E+07   -0.97204E+03
   530    0.25005E+04    0.64202E+01   -0.17080E+02    0.11034E+07   -0.96789E+03
   531    0.25009E+04    0.64648E+01   -0.15774E+02    0.11003E+07   -0.96375E+03
   532    0.25008E+04    0.65148E+01   -0.14472E+02    0.10971E+07   -0.95961E+03
   533    0.25004E+04    0.65699E+01   -0.13174E+02    0.10940E+07   -0.95547E+03
   534    0.24999E+04    0.66302E+01   -0.11880E+02    0.10910E+07   -0.95133E+03
   535    0.24991E+04    0.66957E+01   -0.10592E+02    0.10879E+07   -0.94719E+03
   536    0.24981E+04    0.67664E+01   -0.93088E+01    0.10848E+07   -0.94306E+03
   537    0.24970E+04    0.68423E+01   -0.80328E+01    0.10818E+07   -0.93892E+03
   538    0.24955E+04    0.69234E+01   -0.67645E+01    0.10787E+07   -0.93479E+03
   539    0.24938E+04    0.70095E+01   -0.55046E+01    0.10757E+07   -0.93067E+03
   540    0.24920E+04    0.71011E+01   -0.42538E+01    0.10727E+07   -0.92654E+03
   541    0.24898E+04    0.71977E+01   -0.30122E+01    0.10697E+07   -0.92242E+03
   542    0.24875E+04    0.72994E+01   -0.17820E+01    0.10667E+07   -0.91830E+03
   543    0.24849E+04    0.74064E+01   -0.56275E+00    0.10637E+07   -0.91419E+03
   544    0.24822E+04    0.75185E+01    0.64451E+00    0.10608E+07   -0.91008E+03
   545    0.24792E+04    0.76357E+01    0.18392E+01    0.10578E+07   -0.90597E+03
   546    0.24760E+04    0.77577E+01    0.30203E+01    0.10549E+07   -0.90187E+03
   547    0.24725E+04    0.78848E+01    0.41875E+01    0.10520E+07   -0.89777E+03
   548    0.24690E+04    0.80169E+01    0.53396E+01    0.10490E+07   -0.89367E+03
   549    0.24652E+04    0.81541E+01    0.64761E+01    0.10461E+07   -0.88958E+03
   550    0.24611E+04    0.82963E+01    0.75963E+01    0.10432E+07   -0.88550E+03
