#    L    TT             EE             BB             TE             PP             TP             EP          
  1282    0.67722E+03    0.29550E+02    0.00000E+00   -0.15411E+02    0.32067E-08    0.90831E-06   -0.32732E-06
  1283    0.67530E+03    0.29629E+02    0.00000E+00   -0.16177E+02    0.32013E-08    0.90195E-06   -0.32782E-06
  1284    0.67346E+03    0.29703E+02    0.00000E+00   -0.16948E+02    0.31960E-08    0.89577E-06   -0.32827E-06
  1285    0.67167E+03    0.29773E+02    0.00000E+00   -0.17722E+02    0.31908E-08    0.88979E-06   -0.32870E-06
  1286    0.66995E+03    0.29839E+02    0.00000E+00   -0.18499E+02    0.31855E-08    0.88405E-06   -0.32908E-06
  1287    0.66830E+03    0.29901E+02    0.00000E+00   -0.19279E+02    0.31802E-08    0.87857E-06   -0.32943E-06
  1288    0.66672E+03    0.29958E+02    0.00000E+00   -0.20061E+02    0.31749E-08    0.87337E-06   -0.32975E-06
  1289    0.66521E+03    0.30013E+02    0.00000E+00   -0.20845E+02    0.31697E-08    0.86849E-06   -0.33003E-06
  1290    0.66376E+03    0.30062E+02    0.00000E+00   -0.21631E+02    0.31645E-08    0.86395E-06   -0.33028E-06
  1291    0.66238E+03    0.30108E+02    0.00000E+00   -0.22418E+02    0.31592E-08    0.85977E-06   -0.33049E-06
  1292    0.66107E+03    0.30148E+02    0.00000E+00   -0.23207E+02    0.31540E-08    0.85598E-06   -0.33067E-06
  1293    0.65982E+03    0.30186E+02    0.00000E+00   -0.23998E+02    0.31488E-08    0.85261E-06   -0.33082E-06
  1294    0.65865E+03    0.30219E+02    0.00000E+00   -0.24786E+02    0.31436E-08    0.84969E-06   -0.33094E-06
  1295    0.65754E+03    0.30248E+02    0.00000E+00   -0.25576E+02    0.31385E-08    0.84724E-06   -0.33103E-06
  1296    0.65649E+03    0.30274E+02    0.00000E+00   -0.26364E+02    0.31333E-08    0.84528E-06   -0.33109E-06
  1297    0.65552E+03    0.30295E+02    0.00000E+00   -0.27152E+02    0.31281E-08    0.84385E-06   -0.33112E-06
  1298    0.65461E+03    0.30312E+02    0.00000E+00   -0.27940E+02    0.31230E-08    0.84297E-06   -0.33113E-06
  1299    0.65375E+03    0.30325E+02    0.00000E+00   -0.28726E+02    0.31178E-08    0.84267E-06   -0.33110E-06
  1300    0.65298E+03    0.30332E+02    0.00000E+00   -0.29511E+02    0.31127E-08    0.84297E-06   -0.33105E-06
  1301    0.65227E+03    0.30337E+02    0.00000E+00   -0.30293E+02    0.31076E-08    0.84389E-06   -0.33097E-06
  1302    0.65161E+03    0.30337E+02    0.00000E+00   -0.31072E+02    0.31025E-08    0.84541E-06   -0.33087E-06
  1303    0.65102E+03    0.30333E+02    0.00000E+00   -0.31850E+02    0.30974E-08    0.84751E-06   -0.33074E-06
  1304    0.65050E+03    0.30325E+02    0.00000E+00   -0.32624E+02    0.30923E-08    0.85015E-06   -0.33058E-06
  1305    0.65004E+03    0.30313E+02    0.00000E+00   -0.33396E+02    0.30872E-08    0.85331E-06   -0.33039E-06
  1306    0.64963E+03    0.30297E+02    0.00000E+00   -0.34164E+02    0.30822E-08    0.85697E-06   -0.33018E-06
  1307    0.64931E+03    0.30277E+02    0.00000E+00   -0.34926E+02    0.30771E-08    0.86108E-06   -0.32994E-06
  1308    0.64903E+03    0.30252E+02    0.00000E+00   -0.35687E+02    0.30721E-08    0.86563E-06   -0.32968E-06
  1309    0.64881E+03    0.30222E+02    0.00000E+00   -0.36441E+02    0.30671E-08    0.87059E-06   -0.32938E-06
  1310    0.64867E+03    0.30189E+02    0.00000E+00   -0.37191E+02    0.30620E-08    0.87593E-06   -0.32906E-06
  1311    0.64857E+03    0.30152E+02    0.00000E+00   -0.37936E+02    0.30570E-08    0.88163E-06   -0.32871E-06
  1312    0.64856E+03    0.30112E+02    0.00000E+00   -0.38674E+02    0.30520E-08    0.88765E-06   -0.32833E-06
  1313    0.64859E+03    0.30066E+02    0.00000E+00   -0.39408E+02    0.30470E-08    0.89396E-06   -0.32793E-06
  1314    0.64868E+03    0.30017E+02    0.00000E+00   -0.40134E+02    0.30421E-08    0.90054E-06   -0.32749E-06
  1315    0.64882E+03    0.29965E+02    0.00000E+00   -0.40854E+02    0.30371E-08    0.90737E-06   -0.32703E-06
  1316    0.64903E+03    0.29907E+02    0.00000E+00   -0.41568E+02    0.30321E-08    0.91441E-06   -0.32653E-06
  1317    0.64930E+03    0.29847E+02    0.00000E+00   -0.42274E+02    0.30272E-08    0.92164E-06   -0.32601E-06
  1318    0.64961E+03    0.29782E+02    0.00000E+00   -0.42973E+02    0.30223E-08    0.92902E-06   -0.32546E-06
  1319    0.64998E+03    0.29712E+02    0.00000E+00   -0.43665E+02    0.30173E-08    0.93654E-06   -0.32488E-06
  1320    0.65040E+03    0.29640E+02    0.00000E+00   -0.44348E+02    0.30124E-08    0.94416E-06   -0.32427E-06
  1321    0.65088E+03    0.29564E+02    0.00000E+00   -0.45024E+02    0.30075E-08    0.95185E-06   -0.32363E-06
  1322    0.65141E+03    0.29483E+02    0.00000E+00   -0.45690E+02    0.30026E-08    0.95960E-06   -0.32296E-06
  1323    0.65199E+03    0.29398E+02    0.00000E+00   -0.46347E+02    0.29977E-08    0.96736E-06   -0.32226E-06
  1324    0.65263E+03    0.29310E+02    0.00000E+00   -0.46997E+02    0.29928E-08    0.97511E-06   -0.32153E-06
  1325    0.65331E+03    0.29219E+02    0.00000E+00   -0.47636E+02    0.29880E-08    0.98283E-06   -0.32077E-06
  1326    0.65404E+03    0.29124E+02    0.00000E+00   -0.48267E+02    0.29831E-08    0.99049E-06   -0.31998E-06
  1327    0.65481E+03    0.29026E+02    0.00000E+00   -0.48888E+02    0.29783E-08    0.99806E-06   -0.31916E-06
  1328    0.65565E+03    0.28924E+02    0.00000E+00   -0.49497E+02    0.29734E-08    0.10055E-05   -0.31830E-06
  1329    0.65652E+03    0.28818E+02    0.00000E+00   -0.50097E+02    0.29686E-08    0.10128E-05   -0.31742E-06
  1330    0.65744E+03    0.28709E+02    0.00000E+00   -0.50687E+02    0.29638E-08    0.10199E-05   -0.31650E-06
  1331    0.65841E+03    0.28596E+02    0.00000E+00   -0.51265E+02    0.29590E-08    0.10269E-05   -0.31556E-06
  1332    0.65941E+03    0.28480E+02    0.00000E+00   -0.51834E+02    0.29542E-08    0.10336E-05   -0.31458E-06
  1333    0.66046E+03    0.28360E+02    0.00000E+00   -0.52389E+02    0.29494E-08    0.10400E-05   -0.31357E-06
  1334    0.66155E+03    0.28238E+02    0.00000E+00   -0.52935E+02    0.29446E-08    0.10462E-05   -0.31252E-06
  1335    0.66267E+03    0.28112E+02    0.00000E+00   -0.53469E+02    0.29399E-08    0.10520E-05   -0.31145E-06
  1336    0.66385E+03    0.27983E+02    0.00000E+00   -0.53989E+02    0.29351E-08    0.10575E-05   -0.31034E-06
  1337    0.66506E+03    0.27850E+02    0.00000E+00   -0.54499E+02    0.29303E-08    0.10626E-05   -0.30920E-06
  1338    0.66630E+03    0.27715E+02    0.00000E+00   -0.54996E+02    0.29256E-08    0.10674E-05   -0.30803E-06
  1339    0.66758E+03    0.27576E+02    0.00000E+00   -0.55482E+02    0.29209E-08    0.10717E-05   -0.30682E-06
  1340    0.66890E+03    0.27435E+02    0.00000E+00   -0.55955E+02    0.29162E-08    0.10756E-05   -0.30558E-06
  1341    0.67025E+03    0.27292E+02    0.00000E+00   -0.56415E+02    0.29115E-08    0.10789E-05   -0.30431E-06
  1342    0.67162E+03    0.27145E+02    0.00000E+00   -0.56863E+02    0.29068E-08    0.10818E-05   -0.30301E-06
  1343    0.67304E+03    0.26995E+02    0.00000E+00   -0.57297E+02    0.29021E-08    0.10842E-05   -0.30167E-06
  1344    0.67449E+03    0.26842E+02    0.00000E+00   -0.57718E+02    0.28974E-08    0.10860E-05   -0.30030E-06
  1345    0.67595E+03    0.26688E+02    0.00000E+00   -0.58125E+02    0.28927E-08    0.10872E-05   -0.29889E-06
  1346    0.67746E+03    0.26530E+02    0.00000E+00   -0.58520E+02    0.28880E-08    0.10877E-05   -0.29745E-06
  1347    0.67899E+03    0.26370E+02    0.00000E+00   -0.58901E+02    0.28834E-08    0.10877E-05   -0.29597E-06
  1348    0.68054E+03    0.26207E+02    0.00000E+00   -0.59268E+02    0.28787E-08    0.10869E-05   -0.29446E-06
  1349    0.68213E+03    0.26041E+02    0.00000E+00   -0.59621E+02    0.28741E-08    0.10855E-05   -0.29292E-06
  1350    0.68373E+03    0.25874E+02    0.00000E+00   -0.59960E+02    0.28695E-08    0.10833E-05   -0.29134E-06
  1351    0.68536E+03    0.25704E+02    0.00000E+00   -0.60285E+02    0.28649E-08    0.10804E-05   -0.28973E-06
  1352    0.68700E+03    0.25532E+02    0.00000E+00   -0.60595E+02    0.28603E-08    0.10768E-05   -0.28808E-06
  1353    0.68867E+03    0.25359E+02    0.00000E+00   -0.60892E+02    0.28557E-08    0.10725E-05   -0.28640E-06
  1354    0.69035E+03    0.25183E+02    0.00000E+00   -0.61174E+02    0.28511E-08    0.10677E-05   -0.28469E-06
  1355    0.69206E+03    0.25005E+02    0.00000E+00   -0.61442E+02    0.28465E-08    0.10622E-05   -0.28294E-06
  1356    0.69379E+03    0.24826E+02    0.00000E+00   -0.61697E+02    0.28419E-08    0.10563E-05   -0.28117E-06
  1357    0.69553E+03    0.24644E+02    0.00000E+00   -0.61935E+02    0.28374E-08    0.10499E-05   -0.27937E-06
  1358    0.69727E+03    0.24460E+02    0.00000E+00   -0.62157E+02    0.28328E-08    0.10431E-05   -0.27754E-06
  1359    0.69903E+03    0.24275E+02    0.00000E+00   -0.62367E+02    0.28283E-08    0.10359E-05   -0.27568E-06
  1360    0.70078E+03    0.24090E+02    0.00000E+00   -0.62560E+02    0.28237E-08    0.10285E-05   -0.27380E-06
  1361    0.70256E+03    0.23901E+02    0.00000E+00   -0.62739E+02    0.28192E-08    0.10208E-05   -0.27189E-06
  1362    0.70434E+03    0.23711E+02    0.00000E+00   -0.62902E+02    0.28147E-08    0.10128E-05   -0.26996E-06
  1363    0.70612E+03    0.23520E+02    0.00000E+00   -0.63052E+02    0.28102E-08    0.10048E-05   -0.26801E-06
  1364    0.70789E+03    0.23328E+02    0.00000E+00   -0.63186E+02    0.28057E-08    0.99656E-06   -0.26603E-06
  1365    0.70975E+03    0.23134E+02    0.00000E+00   -0.63303E+02    0.28012E-08    0.98831E-06   -0.26403E-06
  1366    0.71154E+03    0.22939E+02    0.00000E+00   -0.63408E+02    0.27967E-08    0.98006E-06   -0.26202E-06
  1367    0.71333E+03    0.22742E+02    0.00000E+00   -0.63496E+02    0.27922E-08    0.97185E-06   -0.25999E-06
  1368    0.71520E+03    0.22546E+02    0.00000E+00   -0.63569E+02    0.27878E-08    0.96373E-06   -0.25793E-06
  1369    0.71700E+03    0.22348E+02    0.00000E+00   -0.63627E+02    0.27833E-08    0.95575E-06   -0.25587E-06
  1370    0.71880E+03    0.22149E+02    0.00000E+00   -0.63670E+02    0.27789E-08    0.94797E-06   -0.25378E-06
  1371    0.72060E+03    0.21950E+02    0.00000E+00   -0.63697E+02    0.27744E-08    0.94043E-06   -0.25169E-06
  1372    0.72240E+03    0.21750E+02    0.00000E+00   -0.63710E+02    0.27700E-08    0.93318E-06   -0.24958E-06
  1373    0.72421E+03    0.21549E+02    0.00000E+00   -0.63707E+02    0.27656E-08    0.92627E-06   -0.24745E-06
  1374    0.72602E+03    0.21348E+02    0.00000E+00   -0.63689E+02    0.27612E-08    0.91976E-06   -0.24532E-06
  1375    0.72783E+03    0.21146E+02    0.00000E+00   -0.63656E+02    0.27568E-08    0.91369E-06   -0.24317E-06
  1376    0.72964E+03    0.20944E+02    0.00000E+00   -0.63608E+02    0.27524E-08    0.90811E-06   -0.24102E-06
  1377    0.73146E+03    0.20743E+02    0.00000E+00   -0.63546E+02    0.27480E-08    0.90307E-06   -0.23886E-06
  1378    0.73328E+03    0.20539E+02    0.00000E+00   -0.63468E+02    0.27436E-08    0.89862E-06   -0.23669E-06
  1379    0.73503E+03    0.20337E+02    0.00000E+00   -0.63375E+02    0.27393E-08    0.89482E-06   -0.23451E-06
  1380    0.73678E+03    0.20133E+02    0.00000E+00   -0.63268E+02    0.27349E-08    0.89170E-06   -0.23233E-06
  1381    0.73853E+03    0.19930E+02    0.00000E+00   -0.63145E+02    0.27306E-08    0.88933E-06   -0.23015E-06
  1382    0.74014E+03    0.19727E+02    0.00000E+00   -0.63007E+02    0.27262E-08    0.88775E-06   -0.22796E-06
  1383    0.74190E+03    0.19524E+02    0.00000E+00   -0.62856E+02    0.27219E-08    0.88701E-06   -0.22577E-06
  1384    0.74352E+03    0.19322E+02    0.00000E+00   -0.62689E+02    0.27176E-08    0.88716E-06   -0.22358E-06
  1385    0.74513E+03    0.19119E+02    0.00000E+00   -0.62508E+02    0.27132E-08    0.88825E-06   -0.22139E-06
  1386    0.74675E+03    0.18917E+02    0.00000E+00   -0.62312E+02    0.27089E-08    0.89033E-06   -0.21920E-06
  1387    0.74830E+03    0.18716E+02    0.00000E+00   -0.62102E+02    0.27046E-08    0.89346E-06   -0.21701E-06
  1388    0.75000E+03    0.18514E+02    0.00000E+00   -0.61879E+02    0.27003E-08    0.89767E-06   -0.21483E-06
  1389    0.75156E+03    0.18313E+02    0.00000E+00   -0.61640E+02    0.26961E-08    0.90302E-06   -0.21265E-06
  1390    0.75305E+03    0.18114E+02    0.00000E+00   -0.61388E+02    0.26918E-08    0.90957E-06   -0.21048E-06
  1391    0.75461E+03    0.17915E+02    0.00000E+00   -0.61123E+02    0.26875E-08    0.91735E-06   -0.20831E-06
  1392    0.75610E+03    0.17716E+02    0.00000E+00   -0.60843E+02    0.26833E-08    0.92643E-06   -0.20615E-06
  1393    0.75759E+03    0.17519E+02    0.00000E+00   -0.60550E+02    0.26790E-08    0.93684E-06   -0.20399E-06
  1394    0.75902E+03    0.17322E+02    0.00000E+00   -0.60244E+02    0.26748E-08    0.94865E-06   -0.20185E-06
  1395    0.76044E+03    0.17126E+02    0.00000E+00   -0.59924E+02    0.26705E-08    0.96190E-06   -0.19972E-06
  1396    0.76187E+03    0.16932E+02    0.00000E+00   -0.59592E+02    0.26663E-08    0.97663E-06   -0.19760E-06
  1397    0.76323E+03    0.16738E+02    0.00000E+00   -0.59247E+02    0.26621E-08    0.99291E-06   -0.19549E-06
  1398    0.76452E+03    0.16545E+02    0.00000E+00   -0.58888E+02    0.26579E-08    0.10108E-05   -0.19339E-06
  1399    0.76581E+03    0.16355E+02    0.00000E+00   -0.58517E+02    0.26537E-08    0.10303E-05   -0.19131E-06
  1400    0.76711E+03    0.16166E+02    0.00000E+00   -0.58133E+02    0.26495E-08    0.10515E-05   -0.18925E-06
  1401    0.76833E+03    0.15976E+02    0.00000E+00   -0.57737E+02    0.26453E-08    0.10744E-05   -0.18720E-06
  1402    0.76956E+03    0.15790E+02    0.00000E+00   -0.57330E+02    0.26411E-08    0.10990E-05   -0.18516E-06
  1403    0.77072E+03    0.15605E+02    0.00000E+00   -0.56909E+02    0.26369E-08    0.11252E-05   -0.18314E-06
  1404    0.77181E+03    0.15422E+02    0.00000E+00   -0.56478E+02    0.26328E-08    0.11530E-05   -0.18114E-06
  1405    0.77297E+03    0.15239E+02    0.00000E+00   -0.56034E+02    0.26286E-08    0.11823E-05   -0.17915E-06
  1406    0.77399E+03    0.15060E+02    0.00000E+00   -0.55580E+02    0.26245E-08    0.12130E-05   -0.17716E-06
  1407    0.77494E+03    0.14881E+02    0.00000E+00   -0.55114E+02    0.26204E-08    0.12451E-05   -0.17519E-06
  1408    0.77604E+03    0.14704E+02    0.00000E+00   -0.54638E+02    0.26162E-08    0.12786E-05   -0.17323E-06
  1409    0.77692E+03    0.14530E+02    0.00000E+00   -0.54150E+02    0.26121E-08    0.13133E-05   -0.17128E-06
  1410    0.77788E+03    0.14356E+02    0.00000E+00   -0.53652E+02    0.26080E-08    0.13492E-05   -0.16934E-06
  1411    0.77876E+03    0.14185E+02    0.00000E+00   -0.53144E+02    0.26039E-08    0.13863E-05   -0.16740E-06
  1412    0.77958E+03    0.14017E+02    0.00000E+00   -0.52625E+02    0.25998E-08    0.14245E-05   -0.16546E-06
  1413    0.78025E+03    0.13850E+02    0.00000E+00   -0.52097E+02    0.25957E-08    0.14637E-05   -0.16354E-06
  1414    0.78100E+03    0.13686E+02    0.00000E+00   -0.51558E+02    0.25916E-08    0.15039E-05   -0.16161E-06
  1415    0.78168E+03    0.13524E+02    0.00000E+00   -0.51010E+02    0.25875E-08    0.15450E-05   -0.15969E-06
  1416    0.78236E+03    0.13364E+02    0.00000E+00   -0.50453E+02    0.25835E-08    0.15870E-05   -0.15777E-06
  1417    0.78289E+03    0.13206E+02    0.00000E+00   -0.49888E+02    0.25794E-08    0.16297E-05   -0.15585E-06
  1418    0.78343E+03    0.13051E+02    0.00000E+00   -0.49312E+02    0.25754E-08    0.16733E-05   -0.15393E-06
  1419    0.78389E+03    0.12898E+02    0.00000E+00   -0.48729E+02    0.25713E-08    0.17175E-05   -0.15201E-06
  1420    0.78436E+03    0.12748E+02    0.00000E+00   -0.48138E+02    0.25673E-08    0.17623E-05   -0.15009E-06
  1421    0.78476E+03    0.12600E+02    0.00000E+00   -0.47538E+02    0.25632E-08    0.18077E-05   -0.14816E-06
  1422    0.78516E+03    0.12455E+02    0.00000E+00   -0.46931E+02    0.25592E-08    0.18536E-05   -0.14623E-06
  1423    0.78542E+03    0.12313E+02    0.00000E+00   -0.46316E+02    0.25552E-08    0.18999E-05   -0.14429E-06
  1424    0.78575E+03    0.12173E+02    0.00000E+00   -0.45694E+02    0.25512E-08    0.19467E-05   -0.14235E-06
  1425    0.78593E+03    0.12036E+02    0.00000E+00   -0.45065E+02    0.25472E-08    0.19938E-05   -0.14040E-06
  1426    0.78605E+03    0.11902E+02    0.00000E+00   -0.44428E+02    0.25432E-08    0.20411E-05   -0.13844E-06
  1427    0.78624E+03    0.11771E+02    0.00000E+00   -0.43785E+02    0.25392E-08    0.20887E-05   -0.13647E-06
  1428    0.78629E+03    0.11642E+02    0.00000E+00   -0.43137E+02    0.25352E-08    0.21364E-05   -0.13450E-06
  1429    0.78626E+03    0.11517E+02    0.00000E+00   -0.42481E+02    0.25313E-08    0.21842E-05   -0.13251E-06
  1430    0.78624E+03    0.11394E+02    0.00000E+00   -0.41820E+02    0.25273E-08    0.22321E-05   -0.13050E-06
  1431    0.78614E+03    0.11274E+02    0.00000E+00   -0.41153E+02    0.25234E-08    0.22800E-05   -0.12849E-06
  1432    0.78598E+03    0.11157E+02    0.00000E+00   -0.40481E+02    0.25194E-08    0.23277E-05   -0.12646E-06
  1433    0.78589E+03    0.11043E+02    0.00000E+00   -0.39804E+02    0.25155E-08    0.23754E-05   -0.12442E-06
  1434    0.78565E+03    0.10933E+02    0.00000E+00   -0.39122E+02    0.25115E-08    0.24228E-05   -0.12235E-06
  1435    0.78534E+03    0.10824E+02    0.00000E+00   -0.38435E+02    0.25076E-08    0.24700E-05   -0.12028E-06
  1436    0.78504E+03    0.10720E+02    0.00000E+00   -0.37745E+02    0.25037E-08    0.25169E-05   -0.11818E-06
  1437    0.78459E+03    0.10618E+02    0.00000E+00   -0.37050E+02    0.24998E-08    0.25634E-05   -0.11606E-06
  1438    0.78414E+03    0.10519E+02    0.00000E+00   -0.36353E+02    0.24959E-08    0.26095E-05   -0.11393E-06
  1439    0.78361E+03    0.10424E+02    0.00000E+00   -0.35650E+02    0.24920E-08    0.26550E-05   -0.11177E-06
  1440    0.78310E+03    0.10332E+02    0.00000E+00   -0.34945E+02    0.24881E-08    0.27001E-05   -0.10959E-06
  1441    0.78251E+03    0.10243E+02    0.00000E+00   -0.34239E+02    0.24842E-08    0.27445E-05   -0.10739E-06
  1442    0.78184E+03    0.10157E+02    0.00000E+00   -0.33529E+02    0.24804E-08    0.27883E-05   -0.10516E-06
  1443    0.78111E+03    0.10075E+02    0.00000E+00   -0.32815E+02    0.24765E-08    0.28314E-05   -0.10291E-06
  1444    0.78037E+03    0.99955E+01    0.00000E+00   -0.32100E+02    0.24726E-08    0.28737E-05   -0.10063E-06
  1445    0.77950E+03    0.99202E+01    0.00000E+00   -0.31384E+02    0.24688E-08    0.29151E-05   -0.98327E-07
  1446    0.77869E+03    0.98469E+01    0.00000E+00   -0.30665E+02    0.24649E-08    0.29556E-05   -0.95993E-07
  1447    0.77767E+03    0.97779E+01    0.00000E+00   -0.29943E+02    0.24611E-08    0.29952E-05   -0.93630E-07
  1448    0.77672E+03    0.97125E+01    0.00000E+00   -0.29223E+02    0.24573E-08    0.30338E-05   -0.91237E-07
  1449    0.77570E+03    0.96490E+01    0.00000E+00   -0.28501E+02    0.24534E-08    0.30713E-05   -0.88812E-07
  1450    0.77461E+03    0.95899E+01    0.00000E+00   -0.27779E+02    0.24496E-08    0.31077E-05   -0.86356E-07
  1451    0.77352E+03    0.95343E+01    0.00000E+00   -0.27057E+02    0.24458E-08    0.31428E-05   -0.83866E-07
  1452    0.77228E+03    0.94814E+01    0.00000E+00   -0.26336E+02    0.24420E-08    0.31768E-05   -0.81344E-07
  1453    0.77105E+03    0.94321E+01    0.00000E+00   -0.25613E+02    0.24382E-08    0.32095E-05   -0.78790E-07
  1454    0.76982E+03    0.93864E+01    0.00000E+00   -0.24891E+02    0.24344E-08    0.32409E-05   -0.76206E-07
  1455    0.76851E+03    0.93434E+01    0.00000E+00   -0.24170E+02    0.24307E-08    0.32710E-05   -0.73591E-07
  1456    0.76713E+03    0.93048E+01    0.00000E+00   -0.23452E+02    0.24269E-08    0.32998E-05   -0.70947E-07
